Name,UniqueName,WAR,wRC+,ROI_Contact,ROI_Power,ROI_Speed,ROI_Defense,ROI_Discipline,Best_Tool,Best_ROI,Contact,Power,Speed,Defense,Discipline
Cam Smith,Cam Smith (2025),1.0285038202228904,90.27047905751526,11.051924881790221,10.105604419234798,-2.84317586066529,-2.0354897628994313,-2.6941550996351475,Contact,11.051924881790221,44.53484280472596,47.79316883484824,55.69041651113034,51.43372867000447,48.27695921159437
Anthony Volpe,Anthony Volpe (2025),1.023192529674097,82.91537728484958,10.788503809981112,9.840908411546188,-2.3724224031620342,-1.789135576530426,-2.07189286490248,Contact,10.788503809981112,45.650934244129125,51.90825662703047,54.01451325895512,44.25869906437776,50.37802029284894
Jacob Young,Jacob Young (2025),1.0097646649008445,66.46290774755558,8.083287135624932,10.633736923948053,-6.712559666517427,-6.904877819289668,-7.27571334706725,Power,10.633736923948053,59.97038234716646,35.15019798508812,45.26380014978911,70.77980598250629,55.93223563432433
Liam Hicks,Liam Hicks (2025),1.0049943055347237,98.4764012202611,9.102114231333188,8.724176535307159,-6.19073599863276,-6.283074528938852,-6.825543832385343,Contact,9.102114231333188,62.84905425751677,36.53943810093384,46.18919921646566,48.16650653421974,70.71254497398434
Rob Refsnyder,Rob Refsnyder (2025),0.9966293543236804,127.72064448780624,9.80509189840253,9.991109640480323,-1.943152866500097,-1.320406123580504,-1.626984755042161,Power,9.991109640480323,52.32633632938731,61.75603254180638,49.95804481863584,47.6139599127482,60.957610680315085
Kyle Higashioka,Kyle Higashioka (2025),0.9897443094231956,92.96629799439977,9.843202691608,10.757347081502768,-1.6601051262310391,-1.0508795195983802,-1.3721708295746915,Power,10.757347081502768,51.3995270504916,48.78033772697864,46.98268997624325,51.79583313257121,48.39528560382353
Royce Lewis,Royce Lewis (2025),0.9830478409959428,84.61138891739624,10.914513721761955,11.859826761146714,-2.896322333294751,-2.1859366609044497,-2.7232303775067845,Power,11.859826761146714,49.93396542818975,51.49624183384056,54.357217297575815,53.48427902801172,43.47668282207678
Noelvi Marte,Noelvi Marte (2025),0.9742516598936476,100.71532062187596,9.832750914451703,11.332861691184654,-2.2136247403728992,-1.6844555551850153,-2.04991120556855,Power,11.332861691184654,50.01366842534756,55.48432857984154,55.37727793987749,45.77120235463103,38.314917422101104
Freddy Fermin,Freddy Fermin (2025),0.9737257802459932,77.31664205501721,10.542669594666227,13.564393984368172,-4.482122872139153,-4.859002779685831,-5.088487417512632,Power,13.564393984368172,51.796474514226375,40.742536965035455,40.719689717325394,59.4397305363625,41.77378570877161
Spencer Steer,Spencer Steer (2025),0.9500603688744852,97.04870123388793,10.952616316551445,10.243567701699549,-2.853733696934022,-2.019433797048258,-2.701077269811384,Contact,10.952616316551445,47.60275479430255,46.71112849724152,50.14051577460138,49.556986184729766,52.60512162411346
Alex Call,Alex Call (2025),0.9416068874480832,112.82532246310346,9.572050546418119,9.153464294007069,-4.638853848316379,-4.637153832447007,-5.109525604107998,Contact,9.572050546418119,60.40775038438203,42.34088702424921,46.75769335137214,46.14527127423901,68.05922340977793
Nick Gonzales,Nick Gonzales (2025),0.9069455203156516,81.58242837354327,9.619150407179673,13.599930638745827,-4.255748320447675,-4.357938650616841,-4.764793220191959,Power,13.599930638745827,53.46292005955198,43.17580588149416,43.69117833746702,56.97004205854301,37.33525698872006
Ty France,Ty France (2025),0.8866758005476509,92.00466011942656,9.279885336879587,14.363794090452517,0.8861984885217142,1.0072776112175261,0.9343963441842406,Power,14.363794090452517,57.73257050569335,46.6709949639468,41.48821718466008,58.916691852736605,39.64789012039301
Luis Arraez,Luis Arraez (2025),0.8831186375556885,104.0334194757212,8.284874069395967,9.72343399117697,-6.369428848252361,-6.324968591742614,-6.905726899235678,Power,9.72343399117697,80.0,33.89469652365332,48.340963352852135,33.65593599360152,61.16347708801011
Rhys Hoskins,Rhys Hoskins (2025),0.8794877929127051,108.53403618407047,9.679392995697196,8.788753059039845,-1.7873195161547002,-1.2862385430333425,-1.568965668499717,Contact,9.679392995697196,46.1892152699272,54.60545301865805,44.7519982331077,49.00776306576582,61.87118050427552
Jordan Beck,Jordan Beck (2025),0.8716846068414539,90.44762839813002,11.35352466948432,9.90757603808242,-2.791235892629829,-2.0670177076308933,-2.6680909881475467,Contact,11.35352466948432,43.59048774820151,51.4001915002953,51.718846269659984,50.27847946580171,48.01601276595586
Nolan Arenado,Nolan Arenado (2025),0.8522272506039805,84.05238809571821,10.517440099284158,11.446429860200164,-5.590047703681503,-5.409894834187795,-5.832976385625665,Power,11.446429860200164,59.85822798902825,41.49989621093309,47.283572053250985,56.0463337990192,47.23722914795252
Victor Caratini,Victor Caratini (2025),0.8505063899407801,104.37942290403828,9.53456432952258,11.734425358603305,0.48883452322508986,0.49145038909679734,0.7651782125914219,Power,11.734425358603305,58.59894723131062,48.988138714435465,42.03769507988503,42.78873952369454,50.720231668785246
Lars Nootbaar,Lars Nootbaar (2025),0.8303861492028995,96.08971123372274,9.512783301993444,9.853531827474592,1.753968752447262,1.7138677860693625,2.087578992404475,Power,9.853531827474592,53.64348616384839,52.68277035419869,40.04900202958181,44.05988032303043,64.58939093798656
Ezequiel Tovar,Ezequiel Tovar (2025),0.8277689488727018,77.79293465004093,9.661244949865585,12.557067784505024,-2.5782104809072193,-1.7310255667181143,-2.40544080966066,Power,12.557067784505024,44.86609035554908,50.41396234371667,49.9404820838888,56.40961820859551,29.9507855000476
Jake Bauers,Jake Bauers (2025),0.8081119495496547,114.37296019969206,10.346933580228416,8.929818546798028,-2.359528273114955,-1.6038743228230956,-2.1335514718947928,Contact,10.346933580228416,49.05226532168202,56.53143297199081,54.77340209726438,47.118051415124825,64.51638832645396
Tyrone Taylor,Tyrone Taylor (2025),0.7876812877103551,69.98385009970679,11.475534994749884,12.057091859377657,-6.757400542994217,-6.783387325961182,-7.359706569013086,Power,12.057091859377657,51.94887067301779,38.336839096236574,61.51811825632652,59.88907256457246,41.72922521834023
Paul Goldschmidt,Paul Goldschmidt (2025),0.7743569179844445,103.42911759869703,9.001152797723444,11.061969988828976,-0.5234080621472946,-0.2365196876240673,-0.22599621857772542,Power,11.061969988828976,61.0618253609187,49.691985166773165,46.444106471745016,42.066945917484986,48.56073901150308
Eli White,Eli White (2025),0.7600098628774588,83.53405311581214,9.97414244575248,12.197874633823895,-2.8204907585706853,-2.0634217046760575,-2.6670857643514623,Power,12.197874633823895,47.3989926430833,50.60794711161661,62.86046261553781,58.25778843170917,40.02570573695701
Adam Frazier,Adam Frazier (2025),0.7423660421548769,88.5631944045655,10.048039292954948,13.141187163322725,-6.444861141691484,-6.617278022840763,-6.976033307770067,Power,13.141187163322725,59.54589407688621,32.79141801454597,42.17576739626704,50.58187763597089,43.80636295671791
Lourdes Gurriel Jr.,Lourdes Gurriel Jr. (2025),0.7401006271042117,94.63401352769505,8.98017467465783,12.502638650091411,-1.071555947357938,-0.6088286500223353,-0.9143676406109944,Power,12.502638650091411,58.56628273976219,47.98612304928923,48.04815827368553,45.6320615770072,41.681636332453
Adolis García,Adolis García (2025),0.7387872814393904,82.82936211315248,10.57107924605394,11.918780634037256,-3.4107755240906528,-2.6029956573622157,-3.2134834400130274,Power,11.918780634037256,42.40529299721819,56.76055695125,53.1851724126605,53.93540545684442,37.27128455218099
Luis García Jr.,Luis García Jr. (2025),0.7319554727275124,91.09834515432694,8.903715657283044,12.659788610887574,-1.3264721775056119,-0.8137128526082877,-1.0434437459095671,Power,12.659788610887574,59.54605821013927,53.25646133721065,50.7982705947531,42.33913838029198,37.16900052185228
Javier Sanoja,Javier Sanoja (2025),0.7278875338392609,85.92940682522564,10.761245925599688,11.050741746632566,-5.707664150046564,-5.363535611423886,-5.971578280998774,Power,11.050741746632566,64.51454736839969,42.426376210595286,49.00111894078817,53.13594751456849,49.791770680267554
Nick Allen,Nick Allen (2025),0.7275476677350856,53.05633301470826,8.54298605672507,11.461662587455814,-6.62762198706676,-6.840510599084182,-7.194899943834511,Power,11.461662587455814,49.209206969008434,25.291052314106903,42.30877938054925,74.81116788875342,49.33747082670331
Casey Schmitt,Casey Schmitt (2025),0.7194883352491801,98.41955301869665,10.000960555354622,12.080287369973467,0.5340011744918578,0.5431015148461111,0.7936359008944852,Power,12.080287369973467,49.14394367122633,52.31447571161621,41.68584462472434,46.12671937546367,44.59927124482556
Chandler Simpson,Chandler Simpson (2025),0.7189513719379533,87.6851696317996,9.564369444045834,11.34167287803261,-6.500390143467652,-6.643916139047542,-6.982904542896807,Power,11.34167287803261,74.71896441531476,28.599696081311052,72.85669228512776,37.98698976427251,46.886541841352575
Isiah Kiner-Falefa,Isiah Kiner-Falefa (2025),0.703730389349575,74.82591581570927,9.46112867967671,11.925358571796645,-7.205277141798901,-7.153203224207376,-7.678903776379396,Power,11.925358571796645,63.16411529428146,31.98142315396648,56.131921473181706,52.372474117825696,40.10745394319386
Pavin Smith,Pavin Smith (2025),0.6998725618438905,122.86498466700075,9.005240318106795,9.746793284741221,-1.1814326566429412,-0.8110893954480342,-0.879042874069327,Power,9.746793284741221,42.64527777699808,55.849079365173786,43.56238431116263,43.618417591664944,63.35824362502319
Yoán Moncada,Yoán Moncada (2025),0.693764063433656,117.14707793360716,9.218836855078314,9.714258007077582,-2.007047406574422,-1.5271056455775152,-1.6933848528128015,Power,9.714258007077582,42.937643710540925,58.55268743352631,46.967387707690506,34.38861359962304,56.746935322396375
Starling Marte,Starling Marte (2025),0.6793544611708657,112.33931793249997,10.04649386750178,11.00455573814954,-1.1661054951612244,-0.7789906440095261,-0.9823137365839415,Power,11.00455573814954,52.80740283849898,49.07539202169645,47.59118243029717,46.60269022846185,45.69104940719588
Jasson Domínguez,Jasson Domínguez (2025),0.6751629052541493,103.28416604917238,10.426706685909487,10.19215605936906,-2.2906042029519456,-1.8165490010186136,-2.005937594021538,Contact,10.426706685909487,47.630702819074905,51.943372129445166,62.742097817579534,34.14407565632534,47.6685599592775
Colton Cowser,Colton Cowser (2025),0.6610272028169001,82.55284678992138,11.198715604059702,10.203646351348969,-3.510022799295485,-2.7955731867998033,-3.254504922998969,Contact,11.198715604059702,32.32251849896419,59.609982523258566,61.12460930356019,51.21905370215673,52.29115221935557
Teoscar Hernández,Teoscar Hernández (2025),0.6358660331450471,101.8118617921333,8.731165094476042,11.580021487155769,-1.7051705240124586,-1.3082534646748918,-1.4485833230298375,Power,11.580021487155769,44.95263231884803,59.44609699502577,47.0824483905771,35.02831590627778,40.712505101223286
Mickey Moniak,Mickey Moniak (2025),0.6324295313216354,110.10551909965322,9.577209025049976,11.703330449973116,-2.0588050983473614,-1.6041733078936586,-1.8475354885907196,Power,11.703330449973116,50.08520984714225,62.01608083273399,56.050073197076685,27.289242303390434,34.02493550451153
Max Kepler,Max Kepler (2025),0.6056658790413879,89.82443189670877,10.54174393756523,10.043935159540306,-2.288379450490339,-1.6782292253118327,-2.0173729181484448,Contact,10.54174393756523,50.121043870458784,54.79999194480991,49.24080439077353,47.86986311507664,54.91732182006451
Andrew Vaughn,Andrew Vaughn (2025),0.577946130133122,99.10267207349575,10.375595094981435,11.125079024127372,1.1794513703229597,1.0953987861494483,1.4689724847627768,Power,11.125079024127372,58.003136842169006,55.42950384344672,38.938402654443806,47.90312766754676,49.00136444693693
Connor Norby,Connor Norby (2025),0.5507260203251775,89.7731306169225,10.608993989510285,11.683678092357184,-2.4238234347810796,-1.706094045800345,-2.4142988185531054,Power,11.683678092357184,44.08936893893343,47.04945203387931,53.14096408961596,46.83402580163743,38.81760953254447
Max Schuemann,Max Schuemann (2025),0.5489864359159574,62.34014049341528,9.898166336106266,9.692780480051765,-7.834191817013525,-7.777648469187217,-8.434183706916228,Contact,9.898166336106266,49.139977651256736,37.20961618131631,56.157678861786586,62.606361141388206,60.29829897850442
Willi Castro,Willi Castro (2025),0.5488158822401294,92.25830125485469,11.39250869420555,11.132866617455612,-1.822908359768999,-1.2172315969579919,-1.7455143199680372,Contact,11.39250869420555,44.4504260359076,45.88963561589726,53.09547117072443,41.0933456533312,45.59210110096346
Salvador Perez,Salvador Perez (2025),0.5315259384179933,95.44811914512562,9.221085312992097,11.260677101832568,1.088851327886278,0.9245133775399708,1.4513287522007419,Power,11.260677101832568,50.45704234232773,60.94297239874475,35.44895707788213,35.227782426069766,29.50594864523442
Thomas Saggese,Thomas Saggese (2025),0.5192833340126632,81.19309078892995,10.672124407525214,12.278574358347646,-2.738466446183716,-2.0517888362687478,-2.7172365736208763,Power,12.278574358347646,48.881158105620685,44.62411198304332,49.99441299533586,50.97554025039962,40.82488469441549
Alek Thomas,Alek Thomas (2025),0.4427960098354678,81.31357924365041,9.569898993239063,12.412126727851557,-2.2367944234978148,-1.6162187314021934,-2.065413273183168,Power,12.412126727851557,46.6682754919172,47.47687969115993,51.78630808385303,43.78327319058341,36.892507398500925
Brenton Doyle,Brenton Doyle (2025),0.4366144612784974,65.19035574944472,9.542250526352296,11.857125205766419,-2.834350813729003,-2.064875481079306,-2.684824123586461,Power,11.857125205766419,44.142342876740855,51.828440775782745,60.25257411643488,62.03463478888111,42.66062281509053
Mark Vientos,Mark Vientos (2025),0.4104534466783947,96.7823204814547,8.741011636830335,11.404943317947488,-1.7300014496304221,-1.430178063694886,-1.495453121392793,Power,11.404943317947488,42.598102205093,57.192573784193456,46.28288333909947,38.722348560773966,40.614976970540624
Brayan Rocchio,Brayan Rocchio (2025),0.3967039556179627,77.32626630544114,11.968400540073027,11.699314642489718,-6.294251101078847,-6.297686310447458,-6.9143528881027985,Contact,11.968400540073027,50.94468579726358,41.008946006430776,48.67292984407193,49.89059258266461,43.1131055013072
Dominic Smith,Dominic Smith (2025),0.3893359346756634,110.85913297798828,10.354557258429795,12.220913293180962,-1.2264665646248487,-0.8312639839969881,-1.1613454550486826,Power,12.220913293180962,57.01489278586129,44.8323516024311,48.53118962869247,44.09385543089586,45.60671223227937
Ben Williamson,Ben Williamson (2025),0.3783324329847824,76.39023510768256,11.082433744836697,12.423841758922116,-6.8905068222787005,-6.801789915862088,-7.42622861779308,Power,12.423841758922116,53.52682630406774,40.11485540752855,50.90652005885706,52.817514756930905,42.66899187828548
Elias Díaz,Elias Díaz (2025),0.3741822079568798,73.72194355132103,10.894396995594839,13.045931314404458,-0.28875135991447093,-0.015356992728763223,-0.19431083696276347,Power,13.045931314404458,35.04412031981214,47.014175990683576,40.57231323697083,56.352406587242825,43.865442230916216
Kameron Misner,Kameron Misner (2025),0.3329409904418305,70.70623682811436,11.857466230237772,10.43046307819238,-5.400093406584965,-5.166906968820211,-5.955118036582825,Contact,11.857466230237772,34.109565221030664,43.52366504975736,57.59748108000146,56.43985387943744,46.82853225233487
Brooks Lee,Brooks Lee (2025),0.3187687622033011,80.54517307796851,10.62331999206951,12.715180614498465,-0.43055568186356763,-0.3158551504752972,-0.47354689156454116,Power,12.715180614498465,51.25494084675671,46.19075558157751,42.516521429091696,46.66529431568914,43.445125359057904
Jose Trevino,Jose Trevino (2025),0.3087365690690279,66.1954285141201,10.660349061301977,13.197599224686664,-3.6731497869866327,-3.906537172443462,-4.014980773991735,Power,13.197599224686664,58.3962707234197,42.11867602140912,40.577756941988525,58.55988487372871,45.90927034173056
Carlos Santana,Carlos Santana (2025),0.2967989270571408,81.67153940818149,10.273270231493582,10.426115733732336,-5.622348392346155,-5.330534085050261,-6.079217394094152,Power,10.426115733732336,48.37017599339644,43.91750595149129,49.89682924510738,56.7352349274219,58.81848783589624
Jake Fraley,Jake Fraley (2025),0.2923074945678588,97.37764634479268,10.723532979516019,10.053078614739269,-5.252517759771512,-5.336700390626367,-5.835828060160537,Contact,10.723532979516019,50.53840911304998,42.5299616127074,46.95430575489879,47.55645430414391,56.78249308563318
Gavin Lux,Gavin Lux (2025),0.2885990402134334,101.51911393615173,9.759758318876319,10.14738644213118,-5.411229935279594,-5.5854278566778435,-5.946980979866884,Power,10.14738644213118,57.20392817498529,40.45765045493155,45.95162992486628,33.262034673269326,62.039943028280994
Christian Vázquez,Christian Vázquez (2025),0.2670151607568536,54.888324933047926,9.175215138649058,11.319096686895715,-7.133940378317878,-7.438239150342756,-7.802100486696565,Power,11.319096686895715,52.72809969171276,33.954748792481354,42.8424159268073,60.04799092779932,56.12927715965386
Taylor Walls,Taylor Walls (2025),0.2587923695679024,66.15115577384425,10.530251087115827,10.086398410535965,-8.30119390535661,-8.398860279396901,-8.939914881520865,Contact,10.530251087115827,50.64057375358528,34.96144779871819,53.5689314639749,53.32872835815366,55.2232348338742
Coby Mayo,Coby Mayo (2025),0.2389140099569155,94.5110934416462,10.847313279587489,9.944933480978282,-2.7387646147581375,-1.8688931004648657,-2.613449483146466,Contact,10.847313279587489,39.3784415334814,48.32337201636079,50.35800631116429,45.18417407349077,51.07767635265477
Trevor Larnach,Trevor Larnach (2025),0.218033942623498,101.85669871858448,9.859517053664481,10.74161035743515,0.5025950673209526,0.5268531758753094,0.8355870733023605,Power,10.74161035743515,49.556120601011415,53.75884444364743,40.33247826291751,33.15905601486192,54.898965143438765
Parker Meadows,Parker Meadows (2025),0.2156970510029284,74.9143761005999,12.410449238531802,9.651029875327623,-6.707319441771631,-6.6040044691198405,-7.205045137467608,Contact,12.410449238531802,44.4990263931092,41.601785695682494,55.19706718986063,51.249503794501344,54.57304030726306
Tommy Pham,Tommy Pham (2025),0.2097323005582912,94.41714273948875,9.604012686805435,10.301028564487396,1.399496420657023,1.439782205558401,1.5818900658237407,Power,10.301028564487396,54.35019464485062,51.4395747985628,39.92104563628644,46.05020221526558,63.259841864644194
Dylan Crews,Dylan Crews (2025),0.1910478363684773,76.95498603049687,11.09286185035339,9.92690952458568,-2.8922950575895627,-2.1520131892556242,-2.7097682917338193,Contact,11.09286185035339,43.01001958519716,50.022574882525525,60.05355827470541,51.102943213051816,47.54618802503271
Nacho Alvarez Jr.,Nacho Alvarez Jr. (2025),0.1815445744528657,76.2556695225663,10.023203911739905,11.470843705379107,-6.8420848103237875,-7.032885537512654,-7.4166654874858295,Power,11.470843705379107,51.32044464951926,35.48063419889978,42.27450881345235,53.970559395862445,49.89848280257987
Andrew Benintendi,Andrew Benintendi (2025),0.1811376105627312,102.57290661205502,9.504756527990633,10.248589752375743,-1.0155579655049791,-0.47600757542575195,-0.7980389995236188,Power,10.248589752375743,51.61903701238318,50.45537094150888,48.27298573032812,29.72519432201241,49.56623362325461
Luke Raley,Luke Raley (2025),0.1724007266689791,91.20633485347012,10.406463621127626,11.25367361545964,-2.0786651986227844,-1.481523306396853,-1.9505956423702961,Power,11.25367361545964,30.60724283703871,50.3510181198861,48.16144563505334,47.46040660782081,45.0917782274134
Paul DeJong,Paul DeJong (2025),0.1640441249886579,75.89780701292511,11.444367261446441,11.605253010766795,-2.962840754353669,-2.1712183399228113,-2.967498079669342,Power,11.605253010766795,33.77616472432632,48.57250247331962,52.17707018401853,50.265387462540815,36.261618875824446
Luis Urías,Luis Urías (2025),0.1227424650437264,83.61237523163348,10.28640999921358,10.266195381815328,-5.543330631622738,-5.78299352755155,-6.034357995076337,Contact,10.28640999921358,60.93008576653706,38.47074394814205,44.044823055116126,43.90127633676085,62.30843706296551
Ryan Ritter,Ryan Ritter (2025),0.1126544208264474,63.678236713336304,11.292992235517147,11.462936692051352,-7.712140981487795,-7.668894166018482,-8.36200750248946,Power,11.462936692051352,36.21968040475722,36.68894000130424,54.76385235763247,53.62057962423696,39.23271140752977
Tyler Fitzgerald,Tyler Fitzgerald (2025),0.1097580988194048,72.0704018792264,11.699379895638561,11.3311522154914,-7.896945787224476,-7.77777018137769,-8.546812308226146,Contact,11.699379895638561,36.580835305179605,36.75803322194108,52.19726660599246,50.50785927890184,42.77618898357783
Curtis Mead,Curtis Mead (2025),0.0783873796824977,75.57056765806338,12.886454333173631,11.379166462937915,-6.400814332509717,-6.426438805158494,-6.960817730337908,Contact,12.886454333173631,51.78728219498591,41.01052348492063,53.005732011897024,49.89524601874326,45.222234074516095
Josh Bell,Josh Bell (2025),0.0638407118576147,107.47600471492412,9.622948477473756,9.158957004299468,0.9372974778801393,0.8055749249119384,1.3394820893855528,Contact,9.622948477473756,55.115817239131545,58.19510059290239,32.028202715968604,36.42405934000466,57.93172675420061
Rowdy Tellez,Rowdy Tellez (2025),0.0626927669189142,100.63824575784206,9.816040208978794,11.31974918793036,-1.3583647034272632,-1.1667712668047836,-0.9857138205705784,Power,11.31974918793036,45.984401863482816,61.23985932643343,44.05525249231915,42.25331231727132,46.09462343407733
Luis Rengifo,Luis Rengifo (2025),0.0259965176271676,72.68248280800341,10.772257280750209,12.403755032364213,-5.431727883755651,-5.775486181060819,-6.098366269254861,Power,12.403755032364213,54.83715828168295,40.34519123953527,45.4175375513167,48.09638748951311,42.8949339496813
Tim Tawa,Tim Tawa (2025),0.0178325590615182,71.64661615523484,12.122479171429438,9.454379065649043,-2.8323800480936634,-2.144032662906453,-2.779962020630338,Contact,12.122479171429438,37.71831023401567,50.31306980022976,54.88557223875402,50.36330979894586,49.11652676435179
Will Benson,Will Benson (2025),0.0100379241809336,85.1268776547246,10.292162914290829,11.409186703613964,-2.36560846104211,-1.8478787096789953,-2.128041016856766,Power,11.409186703613964,42.43892422072912,61.5749889780588,48.1411584351523,47.87137096036409,43.23772552335083
Ezequiel Duran,Ezequiel Duran (2025),-0.0132929944769725,57.16889658528279,9.854333647889582,11.625638882856105,-7.908042749198751,-7.900174444428579,-8.446291873113477,Power,11.625638882856105,45.66715383272075,35.17742094987617,57.10705309607072,54.828855985358224,36.90866012862428
Agustín Ramírez,Agustín Ramírez (2025),-0.0189113316046216,90.8792966755662,10.241040400200415,11.461100556780446,-1.838807084753749,-1.3944864234467889,-1.5860740981473342,Power,11.461100556780446,51.5359182844602,59.38495371843771,54.52917619166532,30.57702880096046,43.15784906877021
Mitch Garver,Mitch Garver (2025),-0.0287771503457942,86.36956945097877,10.098491733995722,9.675720724657992,-2.2317937381049586,-1.4933120112437663,-1.981486619947555,Contact,10.098491733995722,39.88535994429285,49.88510654038328,48.88085675775052,44.51117297911007,59.78373533094711
Dane Myers,Dane Myers (2025),-0.0414095005430846,72.48842300646942,11.673809490835332,9.881712884369787,-1.6745609014066518,-1.0494860378212787,-1.64277969440758,Contact,11.673809490835332,51.66949028149562,45.32705744541036,55.13002194843381,48.388442643765295,51.25656838379927
Jake Burger,Jake Burger (2025),-0.0597695894684419,88.86301295847078,8.845552725628734,11.790812399778554,-1.633990632188367,-1.3364559438464747,-1.399595721603403,Power,11.790812399778554,43.9013340430721,59.00203083862522,45.69261669754731,44.82093787727106,31.08654444321491
Michael A. Taylor,Michael A. Taylor (2025),-0.0716090517112336,70.4606348641015,11.244959391244842,11.639478334487002,-3.71971086136274,-2.891652565096854,-3.5212403374340564,Power,11.639478334487002,27.7982843458515,53.986126167718105,51.50313794225286,52.557915541564846,44.643630441786485
Masataka Yoshida,Masataka Yoshida (2025),-0.0842312687645303,88.3055666894198,9.869856092382433,10.444077745406446,-1.5555432470841402,-0.9016924844241332,-1.3335848277522537,Power,10.444077745406446,64.13826378913265,50.54047465228761,49.920675447910085,46.7548693119573,51.02882704561309
Henry Davis,Henry Davis (2025),-0.0933516348991245,40.89153224383042,9.601699418545975,12.839492706841503,-1.8609677725471885,-1.2402793243822017,-1.889143481110092,Power,12.839492706841503,37.581433717585895,45.80278009981316,46.668269363665445,62.38099686430807,39.248653017184346
Dylan Moore,Dylan Moore (2025),-0.1072673140139658,83.01343037223549,11.809476840899178,9.90571525950737,-1.9251875268486593,-1.3181018570332645,-1.834838418981888,Contact,11.809476840899178,34.03552161278772,45.90648587803453,55.26285236709586,43.05779401597979,49.27440887888453
Christopher Morel,Christopher Morel (2025),-0.1109941063009885,89.58779217046265,10.40775123766354,11.732342112585979,-2.82784172148428,-2.2751243057132484,-2.65919611285336,Power,11.732342112585979,30.005597545819725,60.32320701130301,52.36504697903451,39.94969603560652,43.21587600598341
Josh Lowe,Josh Lowe (2025),-0.1237891878359911,79.23583920647684,9.750825292533499,11.780717276820809,-1.8109233207819044,-1.2408982101181778,-1.76084514662113,Power,11.780717276820809,44.86595985770456,46.98936973855496,62.02186515273483,41.15096918674669,39.655138825991806
Andrew McCutchen,Andrew McCutchen (2025),-0.1239873187129683,95.3256071412318,9.228988031397671,9.276327540158222,1.4965064835819148,1.4278256025374327,1.7981286905386324,Power,9.276327540158222,51.403951535098535,48.18135375245362,36.5032164946403,43.18106776522882,62.47150632047472
Jake McCarthy,Jake McCarthy (2025),-0.1368195171808227,60.19848696698043,11.781970822169109,11.734157555966958,-6.751218784704099,-6.7384306686649635,-7.30490815851877,Contact,11.781970822169109,52.08468923978245,40.84783358997797,60.757386934227256,52.97944969389754,43.50663016768613
JJ Bleday,JJ Bleday (2025),-0.1393253039445292,89.83064103249279,10.000746749286694,10.523543502497274,-1.3954256144621728,-1.1132266701348694,-1.3093741521264801,Power,10.523543502497274,38.7503765330121,50.63664727506678,43.28130820898596,37.061504681463255,55.68975245712467
Angel Martínez,Angel Martínez (2025),-0.1459768610946841,74.24697290687043,11.497701286400876,11.509283224640996,-6.137948105010672,-6.364490405240181,-6.678683312218999,Power,11.509283224640996,47.97597535418513,39.568416395145775,55.99178759065818,39.11602657585571,34.645725161717195
Enrique Hernández,Enrique Hernández (2025),-0.1534283121124617,69.91373762624615,10.50946375825046,12.790999271121503,-2.301907410486746,-1.7960639770500215,-2.1546071360215096,Power,12.790999271121503,42.0359724304317,50.95833801579575,43.35472064694264,53.1909515866062,43.84602459888127
Edgar Quero,Edgar Quero (2025),-0.1577260033701485,95.47390469019878,10.431054398935796,10.334217414479014,1.1215709614747664,0.9807243582460039,1.2414562518194896,Contact,10.431054398935796,58.08517603262973,45.23455085453632,36.59428406983252,31.8998632236934,55.505234971379856
Brooks Baldwin,Brooks Baldwin (2025),-0.1679727527180026,92.06455234934523,9.844406831666223,11.140504084027242,-2.051324853700946,-1.5772696517676144,-1.8149675930989915,Power,11.140504084027242,47.68788481565791,52.64502285218728,54.49446303540241,31.88004662108609,41.0746166138731
Nolan Gorman,Nolan Gorman (2025),-0.1816158406890565,87.58354727871811,9.988223828614405,10.974425271945725,-1.3740185590598326,-1.1314656774965515,-1.2879670967241397,Power,10.974425271945725,33.11219400469182,51.36172415716522,43.09591133922906,39.90985855361977,53.66258232652276
Kristian Campbell,Kristian Campbell (2025),-0.1887646993436927,86.1426737385324,9.297294871464027,9.71229785259562,-1.350390229979025,-0.8713358334612559,-1.1983461801250987,Power,9.71229785259562,44.786712938060816,48.39528274715351,46.04158716403736,38.217521860944856,58.5768052072246
Otto Kemp,Otto Kemp (2025),-0.1973558406734523,95.29474705011386,9.196132756381617,11.771653966111531,-1.2396488888166393,-1.0629862536573618,-1.1066616020299942,Power,11.771653966111531,38.53070401859309,55.10259993997474,44.70246192641732,40.19283949484649,41.6789184207971
Jose Iglesias,Jose Iglesias (2025),-0.2307821172929026,73.11010681379402,9.83616643160718,10.57413817373863,-6.481567688739566,-6.5025061384409275,-7.059444300392226,Power,10.57413817373863,56.53523420145933,33.859767784553746,48.19302871804148,46.600247521944354,49.020197524503146
Wilmer Flores,Wilmer Flores (2025),-0.2322889228333357,94.91553184268042,11.247886953980077,11.604937846611028,-3.7639140949632677,-4.325858065984847,-4.281449936369333,Power,11.604937846611028,53.8646922208846,40.96797366749258,39.7182635311032,42.03278507645695,49.524736381083855
Jonathan India,Jonathan India (2025),-0.2526971855896608,88.67280581244086,10.03202021945688,9.407438163452227,-2.0190609282784644,-2.5032237898575294,-2.442909677917164,Contact,10.03202021945688,56.190192391288505,42.79836446838901,35.98407560155376,32.49668457779279,62.96656168284322
