target,window,outer_fold,model,alpha,inner_fold,mae,selected
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.013894954943731374,1,20.316381307890442,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.013894954943731374,2,19.144205660485817,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.013894954943731374,3,19.833131428522975,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.013894954943731374,4,20.863323538838536,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.013894954943731374,mean,20.131741471170397,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.019306977288832496,0,20.501381013018726,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.019306977288832496,1,20.316091773817536,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.019306977288832496,2,19.143754354227873,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.019306977288832496,3,19.83312356132655,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.019306977288832496,4,20.863116094256707,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.019306977288832496,mean,20.13149335932948,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.026826957952797246,0,20.500987651158212,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.026826957952797246,1,20.31575187749751,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.026826957952797246,2,19.143129280204953,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.026826957952797246,3,19.833112821642445,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.026826957952797246,4,20.862829802340688,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.026826957952797246,mean,20.13116228656876,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.037275937203149395,0,20.50044455165017,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.037275937203149395,1,20.315315939723888,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.037275937203149395,2,19.14226459164077,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.037275937203149395,3,19.8330982640663,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.037275937203149395,4,20.862435719963837,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.037275937203149395,mean,20.130711813408997,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.0517947467923121,0,20.499696521740457,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.0517947467923121,1,20.31471965637345,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.0517947467923121,2,19.14107043818234,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.0517947467923121,3,19.83307872814076,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.0517947467923121,4,20.86189519676957,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.0517947467923121,mean,20.130092108241314,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.07196856730011518,0,20.498669614996082,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.07196856730011518,1,20.313908936853416,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.07196856730011518,2,19.13942504302988,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.07196856730011518,3,19.833052884023125,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.07196856730011518,4,20.861157425742693,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.07196856730011518,mean,20.12924278092904,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.1,0,20.49728728053798,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.1,1,20.312993179667274,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.1,2,19.137164861438166,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.1,3,19.833019396097153,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.1,4,20.860157085063683,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.1,mean,20.12812436056085,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.13894954943731375,0,20.4955835103507,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.13894954943731375,1,20.311826755918677,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.13894954943731375,2,19.134072922957003,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.13894954943731375,3,19.83297731396453,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.13894954943731375,4,20.85881279787677,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.13894954943731375,mean,20.126654660213536,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.19306977288832497,0,20.493287740413468,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.19306977288832497,1,20.310297987016888,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.19306977288832497,2,19.129865969798015,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.19306977288832497,3,19.832926862421658,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.19306977288832497,4,20.85702769213427,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.19306977288832497,mean,20.12468125035686,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.2682695795279725,0,20.49022602535355,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.2682695795279725,1,20.308336955653395,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.2682695795279725,2,19.124181779688556,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.2682695795279725,3,19.832870862726757,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.2682695795279725,4,20.854693965342037,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.2682695795279725,mean,20.12206191775286,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.3727593720314938,0,20.48619574255639,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.3727593720314938,1,20.30589326099522,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.3727593720314938,2,19.11656897039522,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.3727593720314938,3,19.832817021373856,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.3727593720314938,4,20.851703665992623,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.3727593720314938,mean,20.118635732262664,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.5179474679231207,0,20.480974513571052,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.5179474679231207,1,20.30296399103785,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.5179474679231207,2,19.10648220576719,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.5179474679231207,3,19.832781153814434,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.5179474679231207,4,20.847967103594986,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.5179474679231207,mean,20.1142337935571,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.7196856730011514,0,20.474335978127325,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.7196856730011514,1,20.299630226061122,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.7196856730011514,2,19.09332111424223,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.7196856730011514,3,19.832790903500516,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.7196856730011514,4,20.843437387241114,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,0.7196856730011514,mean,20.10870312183446,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1.0,0,20.466370940317937,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1.0,1,20.29609277456107,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1.0,2,19.07664826087581,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1.0,3,19.83350082355497,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1.0,4,20.83814184563795,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1.0,mean,20.10215092898955,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1.3894954943731375,0,20.45782808409313,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1.3894954943731375,1,20.29268889341527,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1.3894954943731375,2,19.05540204771508,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1.3894954943731375,3,19.83451574901673,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1.3894954943731375,4,20.832312812465933,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1.3894954943731375,mean,20.09454951734123,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1.9306977288832496,0,20.44866159210783,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1.9306977288832496,1,20.289867911823364,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1.9306977288832496,2,19.028761327948036,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1.9306977288832496,3,19.835836515113645,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1.9306977288832496,4,20.826010116893347,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1.9306977288832496,mean,20.08582749277724,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,2.6826957952797246,0,20.437866165858246,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,2.6826957952797246,1,20.288112844016894,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,2.6826957952797246,2,18.995932642221405,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,2.6826957952797246,3,19.837499346397095,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,2.6826957952797246,4,20.81942382900489,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,2.6826957952797246,mean,20.075766965499703,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,3.727593720314938,0,20.425405246395183,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,3.727593720314938,1,20.287817624881338,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,3.727593720314938,2,18.957158839056703,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,3.727593720314938,3,19.839502053325486,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,3.727593720314938,4,20.813427526356453,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,3.727593720314938,mean,20.064662258003032,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,5.179474679231207,0,20.413753468554436,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,5.179474679231207,1,20.289153800743968,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,5.179474679231207,2,18.91855680555554,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,5.179474679231207,3,19.841776584657197,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,5.179474679231207,4,20.80813280300234,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,5.179474679231207,mean,20.054274692502695,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,7.196856730011514,0,20.40246448512927,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,7.196856730011514,1,20.291971502612427,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,7.196856730011514,2,18.883140194642746,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,7.196856730011514,3,19.844340746977064,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,7.196856730011514,4,20.803801988404,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,7.196856730011514,mean,20.045143783553105,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,10.0,0,20.391452270360404,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,10.0,1,20.295772012837638,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,10.0,2,18.843963816204596,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,10.0,3,19.846976456873634,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,10.0,4,20.799515233931533,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,10.0,mean,20.03553595804156,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,13.89495494373136,0,20.38240400165641,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,13.89495494373136,1,20.301450229817803,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,13.89495494373136,2,18.80146657759284,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,13.89495494373136,3,19.849497993084235,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,13.89495494373136,4,20.796027986940043,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,13.89495494373136,mean,20.02616935781827,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,19.306977288832496,0,20.37296972830855,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,19.306977288832496,1,20.309264991845986,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,19.306977288832496,2,18.75700655678525,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,19.306977288832496,3,19.852405834113135,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,19.306977288832496,4,20.79222118807682,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,19.306977288832496,mean,20.01677365982595,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,26.82695795279722,0,20.3651758949968,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,26.82695795279722,1,20.316730726419213,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,26.82695795279722,2,18.71405948333407,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,26.82695795279722,3,19.853967864237138,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,26.82695795279722,4,20.787922169224352,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,26.82695795279722,mean,20.007571227642313,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,37.27593720314938,0,20.356706681554474,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,37.27593720314938,1,20.323896573063955,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,37.27593720314938,2,18.672594393774055,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,37.27593720314938,3,19.85376851758021,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,37.27593720314938,4,20.785470012068558,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,37.27593720314938,mean,19.998487235608252,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,51.794746792312125,0,20.34734068824352,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,51.794746792312125,1,20.329015379505364,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,51.794746792312125,2,18.632457491973334,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,51.794746792312125,3,19.85199812577338,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,51.794746792312125,4,20.781466599818323,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,51.794746792312125,mean,19.988455657062786,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,71.96856730011514,0,20.33704568857281,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,71.96856730011514,1,20.335583143430693,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,71.96856730011514,2,18.600413931304466,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,71.96856730011514,3,19.85723131385756,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,71.96856730011514,4,20.776313308419383,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,71.96856730011514,mean,19.98131747711698,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,100.0,0,20.3261091206299,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,100.0,1,20.35303190740069,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,100.0,2,18.57589082105119,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,100.0,3,19.874282828881917,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,100.0,4,20.769940209504455,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,100.0,mean,19.97985097749363,True
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,138.9495494373136,0,20.317329149942505,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,138.9495494373136,1,20.372369552820963,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,138.9495494373136,2,18.56461827778883,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,138.9495494373136,3,19.899754590591762,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,138.9495494373136,4,20.762324139611742,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,138.9495494373136,mean,19.98327914215116,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,193.06977288832496,0,20.312584189996898,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,193.06977288832496,1,20.396258029848905,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,193.06977288832496,2,18.56111041467307,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,193.06977288832496,3,19.930761661339957,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,193.06977288832496,4,20.759841827792727,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,193.06977288832496,mean,19.992111224730312,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,268.26957952797216,0,20.311543264645202,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,268.26957952797216,1,20.41990199582096,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,268.26957952797216,2,18.569514885093906,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,268.26957952797216,3,19.965469409616308,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,268.26957952797216,4,20.772235450808285,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,268.26957952797216,mean,20.007733001196932,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,372.7593720314938,0,20.315993795480814,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,372.7593720314938,1,20.46029915587898,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,372.7593720314938,2,18.590574906404544,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,372.7593720314938,3,20.012545934871405,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,372.7593720314938,4,20.80635226631319,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,372.7593720314938,mean,20.037153211789786,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,517.9474679231203,0,20.327625204961684,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,517.9474679231203,1,20.51894158473968,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,517.9474679231203,2,18.633589249999396,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,517.9474679231203,3,20.07377580095808,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,517.9474679231203,4,20.855986115162878,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,517.9474679231203,mean,20.08198359116434,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,719.6856730011514,0,20.35153272641776,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,719.6856730011514,1,20.59987286823504,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,719.6856730011514,2,18.682223136973665,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,719.6856730011514,3,20.156928121087002,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,719.6856730011514,4,20.918436058253835,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,719.6856730011514,mean,20.14179858219346,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1000.0,0,20.394412425674528,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1000.0,1,20.69695030790215,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1000.0,2,18.742858521999082,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1000.0,3,20.251452597715176,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1000.0,4,21.000645852385304,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1000.0,mean,20.217263941135247,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1389.495494373136,0,20.470382562216223,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1389.495494373136,1,20.812608021798873,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1389.495494373136,2,18.805756189972236,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1389.495494373136,3,20.38734068183428,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1389.495494373136,4,21.08868248745241,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1389.495494373136,mean,20.312953988654805,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1930.6977288832495,0,20.590505503562067,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1930.6977288832495,1,20.944077770654822,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1930.6977288832495,2,18.866496230919026,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1930.6977288832495,3,20.553457335902742,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1930.6977288832495,4,21.190507791871315,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,1930.6977288832495,mean,20.429008926581993,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,2682.695795279722,0,20.759687355164136,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,2682.695795279722,1,21.12491522884372,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,2682.695795279722,2,18.92653522154847,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,2682.695795279722,3,20.741563128270908,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,2682.695795279722,4,21.330033773125177,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,2682.695795279722,mean,20.576546941390482,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,3727.593720314938,0,20.997505074695468,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,3727.593720314938,1,21.32840310534104,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,3727.593720314938,2,18.989507240425237,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,3727.593720314938,3,20.968367485506185,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,3727.593720314938,4,21.527188414765895,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,3727.593720314938,mean,20.762194264146768,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,5179.474679231202,0,21.269515853924432,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,5179.474679231202,1,21.57707577748302,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,5179.474679231202,2,19.10324362815189,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,5179.474679231202,3,21.244568879378686,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,5179.474679231202,4,21.766219325414696,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,5179.474679231202,mean,20.992124692870544,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,7196.856730011514,0,21.580853025530494,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,7196.856730011514,1,21.83783641675344,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,7196.856730011514,2,19.244387461743372,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,7196.856730011514,3,21.540833597111252,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,7196.856730011514,4,22.00474950734242,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,7196.856730011514,mean,21.241732001696196,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,10000.0,0,21.899108477525445,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,10000.0,1,22.114170238908102,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,10000.0,2,19.421393600025475,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,10000.0,3,21.846155731190827,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,10000.0,4,22.26119936131903,False
wrc_plus,2019-2025 (all),2023->24,M5 constituents + age + PA,10000.0,mean,21.508405481793776,False
wrc_plus,2019-2025 (all),2023->24,M6c Marcel calibrated,0.001,0,19.644632182447097,False
wrc_plus,2019-2025 (all),2023->24,M6c Marcel calibrated,0.001,1,20.22326996347695,False
wrc_plus,2019-2025 (all),2023->24,M6c Marcel calibrated,0.001,2,18.99203793340151,False
wrc_plus,2019-2025 (all),2023->24,M6c Marcel calibrated,0.001,3,20.282428853673803,False
wrc_plus,2019-2025 (all),2023->24,M6c Marcel calibrated,0.001,4,21.88367188306321,False
wrc_plus,2019-2025 (all),2023->24,M6c Marcel calibrated,0.001,mean,20.205208163212514,True
wrc_plus,2019-2025 (all),2023->24,M6c Marcel calibrated,0.0013894954943731374,0,19.644632574541546,False
wrc_plus,2019-2025 (all),2023->24,M6c Marcel calibrated,0.0013894954943731374,1,20.2232704639328,False
wrc_plus,2019-2025 (all),2023->24,M6c Marcel calibrated,0.0013894954943731374,2,18.992037630965044,False
wrc_plus,2019-2025 (all),2023->24,M6c Marcel calibrated,0.0013894954943731374,3,20.282428745722154,False
wrc_plus,2019-2025 (all),2023->24,M6c Marcel calibrated,0.0013894954943731374,4,21.883671626914847,False
wrc_plus,2019-2025 (all),2023->24,M6c Marcel calibrated,0.0013894954943731374,mean,20.20520820841528,False
