target,outer_fold,model,alpha,inner_fold,mae,selected
war,C,M1 ZScore 5 tools + age + PA,10.0,1,1.1047609672077872,False
war,C,M1 ZScore 5 tools + age + PA,10.0,2,1.160247957713756,False
war,C,M1 ZScore 5 tools + age + PA,10.0,3,1.2376715125220268,False
war,C,M1 ZScore 5 tools + age + PA,10.0,4,1.1753273197988212,False
war,C,M1 ZScore 5 tools + age + PA,10.0,mean,1.172867442400862,False
war,C,M1 ZScore 5 tools + age + PA,13.89495494373136,0,1.1861325819194026,False
war,C,M1 ZScore 5 tools + age + PA,13.89495494373136,1,1.1045829982342394,False
war,C,M1 ZScore 5 tools + age + PA,13.89495494373136,2,1.1599937776800342,False
war,C,M1 ZScore 5 tools + age + PA,13.89495494373136,3,1.2373215143842824,False
war,C,M1 ZScore 5 tools + age + PA,13.89495494373136,4,1.175396860223083,False
war,C,M1 ZScore 5 tools + age + PA,13.89495494373136,mean,1.1726855464882084,False
war,C,M1 ZScore 5 tools + age + PA,19.306977288832496,0,1.1858667392220643,False
war,C,M1 ZScore 5 tools + age + PA,19.306977288832496,1,1.1043484976071685,False
war,C,M1 ZScore 5 tools + age + PA,19.306977288832496,2,1.1596497587602095,False
war,C,M1 ZScore 5 tools + age + PA,19.306977288832496,3,1.236889208694004,False
war,C,M1 ZScore 5 tools + age + PA,19.306977288832496,4,1.1754945308663567,False
war,C,M1 ZScore 5 tools + age + PA,19.306977288832496,mean,1.1724497470299604,False
war,C,M1 ZScore 5 tools + age + PA,26.82695795279722,0,1.1856182933110295,False
war,C,M1 ZScore 5 tools + age + PA,26.82695795279722,1,1.1040898887908779,False
war,C,M1 ZScore 5 tools + age + PA,26.82695795279722,2,1.1592747970655164,False
war,C,M1 ZScore 5 tools + age + PA,26.82695795279722,3,1.2363068389956517,False
war,C,M1 ZScore 5 tools + age + PA,26.82695795279722,4,1.17564495049104,False
war,C,M1 ZScore 5 tools + age + PA,26.82695795279722,mean,1.172186953730823,False
war,C,M1 ZScore 5 tools + age + PA,37.27593720314938,0,1.1852846375210522,False
war,C,M1 ZScore 5 tools + age + PA,37.27593720314938,1,1.103760580978544,False
war,C,M1 ZScore 5 tools + age + PA,37.27593720314938,2,1.158770282254631,False
war,C,M1 ZScore 5 tools + age + PA,37.27593720314938,3,1.2357014060932152,False
war,C,M1 ZScore 5 tools + age + PA,37.27593720314938,4,1.1759133499715229,False
war,C,M1 ZScore 5 tools + age + PA,37.27593720314938,mean,1.1718860513637932,False
war,C,M1 ZScore 5 tools + age + PA,51.794746792312125,0,1.1848406842712484,False
war,C,M1 ZScore 5 tools + age + PA,51.794746792312125,1,1.103331775720595,False
war,C,M1 ZScore 5 tools + age + PA,51.794746792312125,2,1.1580992437402984,False
war,C,M1 ZScore 5 tools + age + PA,51.794746792312125,3,1.2348859717158769,False
war,C,M1 ZScore 5 tools + age + PA,51.794746792312125,4,1.1762875202252834,False
war,C,M1 ZScore 5 tools + age + PA,51.794746792312125,mean,1.1714890391346604,False
war,C,M1 ZScore 5 tools + age + PA,71.96856730011514,0,1.184255853246699,False
war,C,M1 ZScore 5 tools + age + PA,71.96856730011514,1,1.1031669618253819,False
war,C,M1 ZScore 5 tools + age + PA,71.96856730011514,2,1.157770604806971,False
war,C,M1 ZScore 5 tools + age + PA,71.96856730011514,3,1.234125693445317,False
war,C,M1 ZScore 5 tools + age + PA,71.96856730011514,4,1.1775543365082934,False
war,C,M1 ZScore 5 tools + age + PA,71.96856730011514,mean,1.1713746899665325,True
war,C,M1 ZScore 5 tools + age + PA,100.0,0,1.1837359043631035,False
war,C,M1 ZScore 5 tools + age + PA,100.0,1,1.1033573291543257,False
war,C,M1 ZScore 5 tools + age + PA,100.0,2,1.1577527135381682,False
war,C,M1 ZScore 5 tools + age + PA,100.0,3,1.2337608631611816,False
war,C,M1 ZScore 5 tools + age + PA,100.0,4,1.1801444717271077,False
war,C,M1 ZScore 5 tools + age + PA,100.0,mean,1.1717502563887774,False
war,C,M1 ZScore 5 tools + age + PA,138.9495494373136,0,1.1836879298003418,False
war,C,M1 ZScore 5 tools + age + PA,138.9495494373136,1,1.1044773414368192,False
war,C,M1 ZScore 5 tools + age + PA,138.9495494373136,2,1.159032004668035,False
war,C,M1 ZScore 5 tools + age + PA,138.9495494373136,3,1.234236536209058,False
war,C,M1 ZScore 5 tools + age + PA,138.9495494373136,4,1.1843842639893862,False
war,C,M1 ZScore 5 tools + age + PA,138.9495494373136,mean,1.1731636152207279,False
war,C,M1 ZScore 5 tools + age + PA,193.06977288832496,0,1.1846391081943846,False
war,C,M1 ZScore 5 tools + age + PA,193.06977288832496,1,1.1073108723359504,False
war,C,M1 ZScore 5 tools + age + PA,193.06977288832496,2,1.1618634526000744,False
war,C,M1 ZScore 5 tools + age + PA,193.06977288832496,3,1.2361810105582887,False
war,C,M1 ZScore 5 tools + age + PA,193.06977288832496,4,1.1913033276695104,False
war,C,M1 ZScore 5 tools + age + PA,193.06977288832496,mean,1.1762595542716416,False
war,C,M1 ZScore 5 tools + age + PA,268.26957952797216,0,1.1881340188471157,False
war,C,M1 ZScore 5 tools + age + PA,268.26957952797216,1,1.1136225103385278,False
war,C,M1 ZScore 5 tools + age + PA,268.26957952797216,2,1.1663047301033842,False
war,C,M1 ZScore 5 tools + age + PA,268.26957952797216,3,1.238963847492262,False
war,C,M1 ZScore 5 tools + age + PA,268.26957952797216,4,1.2009459969357414,False
war,C,M1 ZScore 5 tools + age + PA,268.26957952797216,mean,1.1815942207434063,False
war,C,M1 ZScore 5 tools + age + PA,372.7593720314938,0,1.1952329952921694,False
war,C,M1 ZScore 5 tools + age + PA,372.7593720314938,1,1.1268385962334964,False
war,C,M1 ZScore 5 tools + age + PA,372.7593720314938,2,1.1735930511634016,False
war,C,M1 ZScore 5 tools + age + PA,372.7593720314938,3,1.2428894592456978,False
war,C,M1 ZScore 5 tools + age + PA,372.7593720314938,4,1.2134276544910794,False
war,C,M1 ZScore 5 tools + age + PA,372.7593720314938,mean,1.190396351285169,False
war,C,M1 ZScore 5 tools + age + PA,517.9474679231203,0,1.2086298513912397,False
war,C,M1 ZScore 5 tools + age + PA,517.9474679231203,1,1.147201209473008,False
war,C,M1 ZScore 5 tools + age + PA,517.9474679231203,2,1.1846182850934783,False
war,C,M1 ZScore 5 tools + age + PA,517.9474679231203,3,1.249365248040855,False
war,C,M1 ZScore 5 tools + age + PA,517.9474679231203,4,1.23050568260714,False
war,C,M1 ZScore 5 tools + age + PA,517.9474679231203,mean,1.2040640553211444,False
war,C,M1 ZScore 5 tools + age + PA,719.6856730011514,0,1.2285103031466942,False
war,C,M1 ZScore 5 tools + age + PA,719.6856730011514,1,1.1715085260302265,False
war,C,M1 ZScore 5 tools + age + PA,719.6856730011514,2,1.2009934598826542,False
war,C,M1 ZScore 5 tools + age + PA,719.6856730011514,3,1.2629007066613511,False
war,C,M1 ZScore 5 tools + age + PA,719.6856730011514,4,1.2519842216157515,False
war,C,M1 ZScore 5 tools + age + PA,719.6856730011514,mean,1.2231794434673355,False
war,C,M1 ZScore 5 tools + age + PA,1000.0,0,1.2535572128433623,False
war,C,M1 ZScore 5 tools + age + PA,1000.0,1,1.1987077743952945,False
war,C,M1 ZScore 5 tools + age + PA,1000.0,2,1.223687302562285,False
war,C,M1 ZScore 5 tools + age + PA,1000.0,3,1.2807752459742767,False
war,C,M1 ZScore 5 tools + age + PA,1000.0,4,1.2755793885745104,False
war,C,M1 ZScore 5 tools + age + PA,1000.0,mean,1.2464613848699457,False
war,C,M1 ZScore 5 tools + age + PA,1389.495494373136,0,1.286357749157514,False
war,C,M1 ZScore 5 tools + age + PA,1389.495494373136,1,1.2267925396256416,False
war,C,M1 ZScore 5 tools + age + PA,1389.495494373136,2,1.2486019709587002,False
war,C,M1 ZScore 5 tools + age + PA,1389.495494373136,3,1.303588353710894,False
war,C,M1 ZScore 5 tools + age + PA,1389.495494373136,4,1.3017058147300162,False
war,C,M1 ZScore 5 tools + age + PA,1389.495494373136,mean,1.273409285636553,False
war,C,M1 ZScore 5 tools + age + PA,1930.6977288832495,0,1.3217356303711911,False
war,C,M1 ZScore 5 tools + age + PA,1930.6977288832495,1,1.2546567009254739,False
war,C,M1 ZScore 5 tools + age + PA,1930.6977288832495,2,1.2743883097099316,False
war,C,M1 ZScore 5 tools + age + PA,1930.6977288832495,3,1.3310092412801129,False
war,C,M1 ZScore 5 tools + age + PA,1930.6977288832495,4,1.3283347322423162,False
war,C,M1 ZScore 5 tools + age + PA,1930.6977288832495,mean,1.3020249229058052,False
war,C,M1 ZScore 5 tools + age + PA,2682.695795279722,0,1.3562790655047872,False
war,C,M1 ZScore 5 tools + age + PA,2682.695795279722,1,1.2807878706432043,False
war,C,M1 ZScore 5 tools + age + PA,2682.695795279722,2,1.303119138943171,False
war,C,M1 ZScore 5 tools + age + PA,2682.695795279722,3,1.3575082024975242,False
war,C,M1 ZScore 5 tools + age + PA,2682.695795279722,4,1.3558106576657822,False
war,C,M1 ZScore 5 tools + age + PA,2682.695795279722,mean,1.3307009870508937,False
war,C,M1 ZScore 5 tools + age + PA,3727.593720314938,0,1.390644527115963,False
war,C,M1 ZScore 5 tools + age + PA,3727.593720314938,1,1.3052835693711384,False
war,C,M1 ZScore 5 tools + age + PA,3727.593720314938,2,1.330072961433312,False
war,C,M1 ZScore 5 tools + age + PA,3727.593720314938,3,1.3813779368994519,False
war,C,M1 ZScore 5 tools + age + PA,3727.593720314938,4,1.3812247176000272,False
war,C,M1 ZScore 5 tools + age + PA,3727.593720314938,mean,1.3577207424839783,False
war,C,M1 ZScore 5 tools + age + PA,5179.474679231202,0,1.4214711924247967,False
war,C,M1 ZScore 5 tools + age + PA,5179.474679231202,1,1.326410728232169,False
war,C,M1 ZScore 5 tools + age + PA,5179.474679231202,2,1.3529095540214924,False
war,C,M1 ZScore 5 tools + age + PA,5179.474679231202,3,1.4031275742796383,False
war,C,M1 ZScore 5 tools + age + PA,5179.474679231202,4,1.4043701618717692,False
war,C,M1 ZScore 5 tools + age + PA,5179.474679231202,mean,1.3816578421659733,False
war,C,M1 ZScore 5 tools + age + PA,7196.856730011514,0,1.446613454695934,False
war,C,M1 ZScore 5 tools + age + PA,7196.856730011514,1,1.344175988376412,False
war,C,M1 ZScore 5 tools + age + PA,7196.856730011514,2,1.3716927812295148,False
war,C,M1 ZScore 5 tools + age + PA,7196.856730011514,3,1.4213790255438006,False
war,C,M1 ZScore 5 tools + age + PA,7196.856730011514,4,1.4242582460294175,False
war,C,M1 ZScore 5 tools + age + PA,7196.856730011514,mean,1.4016238991750158,False
war,C,M1 ZScore 5 tools + age + PA,10000.0,0,1.4667201702978192,False
war,C,M1 ZScore 5 tools + age + PA,10000.0,1,1.3584303297787361,False
war,C,M1 ZScore 5 tools + age + PA,10000.0,2,1.386470752846803,False
war,C,M1 ZScore 5 tools + age + PA,10000.0,3,1.4363804075787752,False
war,C,M1 ZScore 5 tools + age + PA,10000.0,4,1.440233178906619,False
war,C,M1 ZScore 5 tools + age + PA,10000.0,mean,1.4176469678817505,False
war,C,M1 PCA 5 tools,0.001,0,1.2677602404006545,False
war,C,M1 PCA 5 tools,0.001,1,1.1558265778044021,False
war,C,M1 PCA 5 tools,0.001,2,1.22229148579695,False
war,C,M1 PCA 5 tools,0.001,3,1.313222764864901,False
war,C,M1 PCA 5 tools,0.001,4,1.229380187681362,False
war,C,M1 PCA 5 tools,0.001,mean,1.237696251309654,False
war,C,M1 PCA 5 tools,0.0013894954943731374,0,1.267760138705799,False
war,C,M1 PCA 5 tools,0.0013894954943731374,1,1.1558265966026111,False
war,C,M1 PCA 5 tools,0.0013894954943731374,2,1.2222914702799261,False
war,C,M1 PCA 5 tools,0.0013894954943731374,3,1.3132227278049964,False
war,C,M1 PCA 5 tools,0.0013894954943731374,4,1.229380197283338,False
war,C,M1 PCA 5 tools,0.0013894954943731374,mean,1.2376962261353341,False
war,C,M1 PCA 5 tools,0.0019306977288832496,0,1.2677599974014524,False
war,C,M1 PCA 5 tools,0.0019306977288832496,1,1.1558266227225888,False
war,C,M1 PCA 5 tools,0.0019306977288832496,2,1.2222914487191123,False
war,C,M1 PCA 5 tools,0.0019306977288832496,3,1.3132226763105037,False
war,C,M1 PCA 5 tools,0.0019306977288832496,4,1.2293802106252412,False
war,C,M1 PCA 5 tools,0.0019306977288832496,mean,1.2376961911557796,False
war,C,M1 PCA 5 tools,0.0026826957952797246,0,1.2677598010600792,False
war,C,M1 PCA 5 tools,0.0026826957952797246,1,1.1558266590160857,False
war,C,M1 PCA 5 tools,0.0026826957952797246,2,1.2222914187605003,False
war,C,M1 PCA 5 tools,0.0026826957952797246,3,1.3132226047592872,False
war,C,M1 PCA 5 tools,0.0026826957952797246,4,1.229380229163755,False
war,C,M1 PCA 5 tools,0.0026826957952797246,mean,1.2376961425519415,False
war,C,M1 PCA 5 tools,0.003727593720314938,0,1.267759528245359,False
war,C,M1 PCA 5 tools,0.003727593720314938,1,1.155826709445553,False
war,C,M1 PCA 5 tools,0.003727593720314938,2,1.222291377133222,False
war,C,M1 PCA 5 tools,0.003727593720314938,3,1.3132225053394828,False
war,C,M1 PCA 5 tools,0.003727593720314938,4,1.229380254922937,False
war,C,M1 PCA 5 tools,0.003727593720314938,mean,1.2376960750173107,False
war,C,M1 PCA 5 tools,0.005179474679231213,0,1.2677591491719507,False
war,C,M1 PCA 5 tools,0.005179474679231213,1,1.1558267795167172,False
war,C,M1 PCA 5 tools,0.005179474679231213,2,1.2222913192924592,False
war,C,M1 PCA 5 tools,0.005179474679231213,3,1.3132223671966687,False
war,C,M1 PCA 5 tools,0.005179474679231213,4,1.229380290715205,False
war,C,M1 PCA 5 tools,0.005179474679231213,mean,1.2376959811786,False
war,C,M1 PCA 5 tools,0.0071968567300115215,0,1.2677586224538908,False
war,C,M1 PCA 5 tools,0.0071968567300115215,1,1.155826876879602,False
war,C,M1 PCA 5 tools,0.0071968567300115215,2,1.2222912389232747,False
war,C,M1 PCA 5 tools,0.0071968567300115215,3,1.3132221752489257,False
war,C,M1 PCA 5 tools,0.0071968567300115215,4,1.2293803404483996,False
war,C,M1 PCA 5 tools,0.0071968567300115215,mean,1.2376958507908185,False
war,C,M1 PCA 5 tools,0.01,0,1.2677578905867972,False
war,C,M1 PCA 5 tools,0.01,1,1.1558270121635759,False
war,C,M1 PCA 5 tools,0.01,2,1.222291127251224,False
war,C,M1 PCA 5 tools,0.01,3,1.313221908540476,False
war,C,M1 PCA 5 tools,0.01,4,1.2293804095524514,False
war,C,M1 PCA 5 tools,0.01,mean,1.237695669618905,False
war,C,M1 PCA 5 tools,0.013894954943731374,0,1.2677568736709577,False
war,C,M1 PCA 5 tools,0.013894954943731374,1,1.1558272001375058,False
war,C,M1 PCA 5 tools,0.013894954943731374,2,1.2222909720845112,False
war,C,M1 PCA 5 tools,0.013894954943731374,3,1.3132215379542918,False
war,C,M1 PCA 5 tools,0.013894954943731374,4,1.229380505572222,False
war,C,M1 PCA 5 tools,0.013894954943731374,mean,1.2376954178838977,False
war,C,M1 PCA 5 tools,0.019306977288832496,0,1.2677554606906516,False
war,C,M1 PCA 5 tools,0.019306977288832496,1,1.1558274613215276,False
war,C,M1 PCA 5 tools,0.019306977288832496,2,1.2222907564831835,False
war,C,M1 PCA 5 tools,0.019306977288832496,3,1.3132210230341907,False
war,C,M1 PCA 5 tools,0.019306977288832496,4,1.229380638991265,False
war,C,M1 PCA 5 tools,0.019306977288832496,mean,1.2376950681041639,False
war,C,M1 PCA 5 tools,0.026826957952797246,0,1.267753497398862,False
war,C,M1 PCA 5 tools,0.026826957952797246,1,1.1558278242260749,False
war,C,M1 PCA 5 tools,0.026826957952797246,2,1.2222904569102042,False
war,C,M1 PCA 5 tools,0.026826957952797246,3,1.3132203075699584,False
war,C,M1 PCA 5 tools,0.026826957952797246,4,1.229380824376432,False
war,C,M1 PCA 5 tools,0.026826957952797246,mean,1.2376945820963061,False
war,C,M1 PCA 5 tools,0.037275937203149395,0,1.267750769487089,False
war,C,M1 PCA 5 tools,0.037275937203149395,1,1.1558283284620174,False
war,C,M1 PCA 5 tools,0.037275937203149395,2,1.2222900406628043,False
war,C,M1 PCA 5 tools,0.037275937203149395,3,1.313219313464453,False
war,C,M1 PCA 5 tools,0.037275937203149395,4,1.229381081968302,False
war,C,M1 PCA 5 tools,0.037275937203149395,mean,1.2376939068089332,False
war,C,M1 PCA 5 tools,0.0517947467923121,0,1.267746979207529,False
war,C,M1 PCA 5 tools,0.0517947467923121,1,1.1558290290602766,False
war,C,M1 PCA 5 tools,0.0517947467923121,2,1.2222894623041791,False
war,C,M1 PCA 5 tools,0.0517947467923121,3,1.3132179322149737,False
war,C,M1 PCA 5 tools,0.0517947467923121,4,1.229381439891074,False
war,C,M1 PCA 5 tools,0.0517947467923121,mean,1.2376929685356064,False
war,C,M1 PCA 5 tools,0.07196856730011518,0,1.267741712904444,False
war,C,M1 PCA 5 tools,0.07196856730011518,1,1.1558300024702324,False
war,C,M1 PCA 5 tools,0.07196856730011518,2,1.2222886587069384,False
war,C,M1 PCA 5 tools,0.07196856730011518,3,1.3132160130824664,False
war,C,M1 PCA 5 tools,0.07196856730011518,4,1.2293819372232082,False
war,C,M1 PCA 5 tools,0.07196856730011518,mean,1.2376916648774579,False
war,C,M1 PCA 5 tools,0.1,0,1.2677343959276155,False
war,C,M1 PCA 5 tools,0.1,1,1.155831354887383,False
war,C,M1 PCA 5 tools,0.1,2,1.2222875421690746,False
war,C,M1 PCA 5 tools,0.1,3,1.3132133466638685,False
war,C,M1 PCA 5 tools,0.1,4,1.229382628264069,False
war,C,M1 PCA 5 tools,0.1,mean,1.2376898535824021,False
war,C,M1 PCA 5 tools,0.13894954943731375,0,1.2677242300397389,False
war,C,M1 PCA 5 tools,0.13894954943731375,1,1.1558332338108928,False
war,C,M1 PCA 5 tools,0.13894954943731375,2,1.222285990854555,False
war,C,M1 PCA 5 tools,0.13894954943731375,3,1.3132096420875614,False
war,C,M1 PCA 5 tools,0.13894954943731375,4,1.2293835884624134,False
war,C,M1 PCA 5 tools,0.13894954943731375,mean,1.2376873370510322,False
war,C,M1 PCA 5 tools,0.19306977288832497,0,1.2677101065503042,False
war,C,M1 PCA 5 tools,0.19306977288832497,1,1.1558358440763155,False
war,C,M1 PCA 5 tools,0.19306977288832497,2,1.2222838355220047,False
war,C,M1 PCA 5 tools,0.19306977288832497,3,1.3132044953682216,False
war,C,M1 PCA 5 tools,0.19306977288832497,4,1.229384922654003,False
war,C,M1 PCA 5 tools,0.19306977288832497,mean,1.2376838408341697,False
war,C,M1 PCA 5 tools,0.2682695795279725,0,1.2676904858200582,False
war,C,M1 PCA 5 tools,0.2682695795279725,1,1.1558394700820123,False
war,C,M1 PCA 5 tools,0.2682695795279725,2,1.2222808411063473,False
war,C,M1 PCA 5 tools,0.2682695795279725,3,1.3131973455164234,False
war,C,M1 PCA 5 tools,0.2682695795279725,4,1.2293867765077242,False
war,C,M1 PCA 5 tools,0.2682695795279725,mean,1.2376789838065132,False
war,C,M1 PCA 5 tools,0.3727593720314938,0,1.2676632302275084,False
war,C,M1 PCA 5 tools,0.3727593720314938,1,1.1558445065743612,False
war,C,M1 PCA 5 tools,0.3727593720314938,2,1.2222766811691526,False
war,C,M1 PCA 5 tools,0.3727593720314938,3,1.3131874137081787,False
war,C,M1 PCA 5 tools,0.3727593720314938,4,1.2293893524298676,False
war,C,M1 PCA 5 tools,0.3727593720314938,mean,1.2376722368218138,False
war,C,M1 PCA 5 tools,0.5179474679231207,0,1.2676253728371938,False
war,C,M1 PCA 5 tools,0.5179474679231207,1,1.155851501234252,False
war,C,M1 PCA 5 tools,0.5179474679231207,2,1.2222709024796539,False
war,C,M1 PCA 5 tools,0.5179474679231207,3,1.3131736190601844,False
war,C,M1 PCA 5 tools,0.5179474679231207,4,1.2293929316628591,False
war,C,M1 PCA 5 tools,0.5179474679231207,mean,1.2376628654548287,False
war,C,M1 PCA 5 tools,0.7196856730011514,0,1.267572797430741,False
war,C,M1 PCA 5 tools,0.7196856730011514,1,1.1558612134861026,False
war,C,M1 PCA 5 tools,0.7196856730011514,2,1.2222628759585972,False
war,C,M1 PCA 5 tools,0.7196856730011514,3,1.313154462175786,False
war,C,M1 PCA 5 tools,0.7196856730011514,4,1.2293979049906831,False
war,C,M1 PCA 5 tools,0.7196856730011514,mean,1.2376498508083817,False
war,C,M1 PCA 5 tools,1.0,0,1.2674997967328685,False
war,C,M1 PCA 5 tools,1.0,1,1.1558746955111543,False
war,C,M1 PCA 5 tools,1.0,2,1.2222517288201362,False
war,C,M1 PCA 5 tools,1.0,3,1.313127864441222,False
war,C,M1 PCA 5 tools,1.0,4,1.2294048154019224,False
war,C,M1 PCA 5 tools,1.0,mean,1.2376317801814607,False
war,C,M1 PCA 5 tools,1.3894954943731375,0,1.2673984639944618,False
war,C,M1 PCA 5 tools,1.3894954943731375,1,1.1558934034675508,False
war,C,M1 PCA 5 tools,1.3894954943731375,2,1.2222362508710392,False
war,C,M1 PCA 5 tools,1.3894954943731375,3,1.3130909468602148,False
war,C,M1 PCA 5 tools,1.3894954943731375,4,1.2294144173639991,False
war,C,M1 PCA 5 tools,1.3894954943731375,mean,1.2376066965114532,False
war,C,M1 PCA 5 tools,1.9306977288832496,0,1.26725785801934,False
war,C,M1 PCA 5 tools,1.9306977288832496,1,1.1559195001656775,False
war,C,M1 PCA 5 tools,1.9306977288832496,2,1.2222147654445314,False
war,C,M1 PCA 5 tools,1.9306977288832496,3,1.3130397268382419,False
war,C,M1 PCA 5 tools,1.9306977288832496,4,1.2294277591679308,False
war,C,M1 PCA 5 tools,1.9306977288832496,mean,1.2375719219271444,False
war,C,M1 PCA 5 tools,2.6826957952797246,0,1.2670628629380396,False
war,C,M1 PCA 5 tools,2.6826957952797246,1,1.1559581886354855,False
war,C,M1 PCA 5 tools,2.6826957952797246,2,1.222184952235626,False
war,C,M1 PCA 5 tools,2.6826957952797246,3,1.31296870470563,False
war,C,M1 PCA 5 tools,2.6826957952797246,4,1.229446297300164,False
war,C,M1 PCA 5 tools,2.6826957952797246,mean,1.237524201162989,False
war,C,M1 PCA 5 tools,3.727593720314938,0,1.2667926420131126,False
war,C,M1 PCA 5 tools,3.727593720314938,1,1.15601176222744,False
war,C,M1 PCA 5 tools,3.727593720314938,2,1.2221436052965085,False
war,C,M1 PCA 5 tools,3.727593720314938,3,1.3128703041658838,False
war,C,M1 PCA 5 tools,3.727593720314938,4,1.2294720552365648,False
war,C,M1 PCA 5 tools,3.727593720314938,mean,1.2374580737879017,False
war,C,M1 PCA 5 tools,5.179474679231207,0,1.2664185617863486,False
war,C,M1 PCA 5 tools,5.179474679231207,1,1.156085849793285,False
war,C,M1 PCA 5 tools,5.179474679231207,2,1.2220863047363408,False
war,C,M1 PCA 5 tools,5.179474679231207,3,1.3127341232739143,False
war,C,M1 PCA 5 tools,5.179474679231207,4,1.2295078437480798,False
war,C,M1 PCA 5 tools,5.179474679231207,mean,1.2373665366675937,False
war,C,M1 PCA 5 tools,7.196856730011514,0,1.2659014449969381,False
war,C,M1 PCA 5 tools,7.196856730011514,1,1.156188119241578,False
war,C,M1 PCA 5 tools,7.196856730011514,2,1.222006975721274,False
war,C,M1 PCA 5 tools,7.196856730011514,3,1.3125696828329907,False
war,C,M1 PCA 5 tools,7.196856730011514,4,1.2295575661120155,False
war,C,M1 PCA 5 tools,7.196856730011514,mean,1.2372447577809593,False
war,C,M1 PCA 5 tools,10.0,0,1.2651880112200395,False
war,C,M1 PCA 5 tools,10.0,1,1.156328935204119,False
war,C,M1 PCA 5 tools,10.0,2,1.2218973044570163,False
war,C,M1 PCA 5 tools,10.0,3,1.3123515710069433,False
war,C,M1 PCA 5 tools,10.0,4,1.2296266398171385,False
war,C,M1 PCA 5 tools,10.0,mean,1.2370784923410514,False
war,C,M1 PCA 5 tools,13.89495494373136,0,1.264257807335447,False
war,C,M1 PCA 5 tools,13.89495494373136,1,1.1565221557546541,False
war,C,M1 PCA 5 tools,13.89495494373136,2,1.2217844161605629,False
war,C,M1 PCA 5 tools,13.89495494373136,3,1.3120788956411238,False
war,C,M1 PCA 5 tools,13.89495494373136,4,1.229765368380011,False
war,C,M1 PCA 5 tools,13.89495494373136,mean,1.2368817286543596,False
war,C,M1 PCA 5 tools,19.306977288832496,0,1.263023992355483,False
war,C,M1 PCA 5 tools,19.306977288832496,1,1.1568843435130136,False
war,C,M1 PCA 5 tools,19.306977288832496,2,1.2216360608383972,False
war,C,M1 PCA 5 tools,19.306977288832496,3,1.3118089432529756,False
war,C,M1 PCA 5 tools,19.306977288832496,4,1.230031651444051,False
war,C,M1 PCA 5 tools,19.306977288832496,mean,1.236676998280784,False
war,C,M1 PCA 5 tools,26.82695795279722,0,1.2613418363905193,False
war,C,M1 PCA 5 tools,26.82695795279722,1,1.1575457802761937,False
war,C,M1 PCA 5 tools,26.82695795279722,2,1.2214318392107104,False
war,C,M1 PCA 5 tools,26.82695795279722,3,1.3115093561267392,False
war,C,M1 PCA 5 tools,26.82695795279722,4,1.230397840268693,False
war,C,M1 PCA 5 tools,26.82695795279722,mean,1.236445330454571,False
war,C,M1 PCA 5 tools,37.27593720314938,0,1.2593317863281654,False
war,C,M1 PCA 5 tools,37.27593720314938,1,1.1586138769252792,False
war,C,M1 PCA 5 tools,37.27593720314938,2,1.221151747618847,False
war,C,M1 PCA 5 tools,37.27593720314938,3,1.311269464801925,False
war,C,M1 PCA 5 tools,37.27593720314938,4,1.2309213138364767,False
war,C,M1 PCA 5 tools,37.27593720314938,mean,1.2362576379021388,False
war,C,M1 PCA 5 tools,51.794746792312125,0,1.256759332405057,False
war,C,M1 PCA 5 tools,51.794746792312125,1,1.1601926775662559,False
war,C,M1 PCA 5 tools,51.794746792312125,2,1.221164637016303,False
war,C,M1 PCA 5 tools,51.794746792312125,3,1.310952156422045,False
war,C,M1 PCA 5 tools,51.794746792312125,4,1.231641144224276,False
war,C,M1 PCA 5 tools,51.794746792312125,mean,1.2361419895267873,True
war,C,M1 PCA 5 tools,71.96856730011514,0,1.2541879249643049,False
war,C,M1 PCA 5 tools,71.96856730011514,1,1.162325809904717,False
war,C,M1 PCA 5 tools,71.96856730011514,2,1.2217354089637156,False
war,C,M1 PCA 5 tools,71.96856730011514,3,1.3110165478787175,False
war,C,M1 PCA 5 tools,71.96856730011514,4,1.2326122766469847,False
war,C,M1 PCA 5 tools,71.96856730011514,mean,1.236375593671688,False
war,C,M1 PCA 5 tools,100.0,0,1.2519565748454746,False
war,C,M1 PCA 5 tools,100.0,1,1.1651052241716495,False
war,C,M1 PCA 5 tools,100.0,2,1.222779872750086,False
war,C,M1 PCA 5 tools,100.0,3,1.3117038296640795,False
war,C,M1 PCA 5 tools,100.0,4,1.2342106424155062,False
war,C,M1 PCA 5 tools,100.0,mean,1.2371512287693591,False
war,C,M1 PCA 5 tools,138.9495494373136,0,1.2496830686857305,False
war,C,M1 PCA 5 tools,138.9495494373136,1,1.1689091978542399,False
war,C,M1 PCA 5 tools,138.9495494373136,2,1.225659556488269,False
war,C,M1 PCA 5 tools,138.9495494373136,3,1.314781467761222,False
war,C,M1 PCA 5 tools,138.9495494373136,4,1.238058876499165,False
war,C,M1 PCA 5 tools,138.9495494373136,mean,1.2394184334577254,False
war,C,M1 PCA 5 tools,193.06977288832496,0,1.2473745416973048,False
war,C,M1 PCA 5 tools,193.06977288832496,1,1.1747619501014863,False
war,C,M1 PCA 5 tools,193.06977288832496,2,1.2302199184828697,False
war,C,M1 PCA 5 tools,193.06977288832496,3,1.3196169560735227,False
war,C,M1 PCA 5 tools,193.06977288832496,4,1.245046029467694,False
war,C,M1 PCA 5 tools,193.06977288832496,mean,1.2434038791645754,False
