target,fold,candidate,baseline,n_test,sign,improvement_mae,ci_low,ci_high,excludes_zero,bootstrap_unit,n_boot,direction,positive_means_candidate_better
war,pooled,M1 ZScore 5 tools,M1 JointVAE 5 tools,1063,baseline better,-0.009174782596395703,-0.029208973678749944,0.01162035605696065,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,A,M1 ZScore 5 tools,M0 scalar baseline,350,candidate better,0.03915740244881705,-0.013068610689854316,0.08963441930991457,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,A,M1 PCA 5 tools,M0 scalar baseline,350,candidate better,0.038340340328804734,-0.014411933915100006,0.08954174123282725,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,A,M1 JointVAE 5 tools,M0 scalar baseline,350,candidate better,0.04558950979529297,-0.0051657307076953315,0.09519976253859783,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,A,M1 ZScore 5 tools + age + PA,M0 scalar baseline,350,candidate better,0.12153594523829536,0.04859135636436841,0.19332483474161122,True,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,A,M1 PCA 5 tools + age + PA,M0 scalar baseline,350,candidate better,0.12238273077920381,0.04909970027997306,0.19405190357838306,True,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,A,M1 JointVAE 5 tools + age + PA,M0 scalar baseline,350,candidate better,0.1359728658520527,0.0645816037483081,0.20609150907493928,True,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,A,M1 ZScore 5 tools,M1 PCA 5 tools,350,candidate better,0.0008170621200123129,-0.0021991400315320986,0.003828592252099155,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,A,M1 ZScore 5 tools,M1 JointVAE 5 tools,350,baseline better,-0.006432107346475924,-0.041338949869403084,0.026407602665834393,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,B,M1 ZScore 5 tools,M0 scalar baseline,355,candidate better,0.06349802960091955,0.008962402574587369,0.12011969260424196,True,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,B,M1 PCA 5 tools,M0 scalar baseline,355,candidate better,0.06736365055276106,0.014340636892440318,0.12354883273511937,True,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,B,M1 JointVAE 5 tools,M0 scalar baseline,355,candidate better,0.06031543530287875,-0.001970476893741058,0.12145219624517023,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,B,M1 ZScore 5 tools + age + PA,M0 scalar baseline,355,candidate better,0.039827763206782496,-0.03846793125807864,0.11833623715119339,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,B,M1 PCA 5 tools + age + PA,M0 scalar baseline,355,candidate better,0.04266197727980514,-0.03595625569167749,0.12188981523741285,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,B,M1 JointVAE 5 tools + age + PA,M0 scalar baseline,355,candidate better,0.052803604114234126,-0.028501102521776178,0.13332580877406922,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,B,M1 ZScore 5 tools,M1 PCA 5 tools,355,baseline better,-0.0038656209518415086,-0.0084355689740306,0.0005210834333053459,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,B,M1 ZScore 5 tools,M1 JointVAE 5 tools,355,candidate better,0.0031825942980407973,-0.0316412371176837,0.038189625724848394,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,C,M1 ZScore 5 tools,M0 scalar baseline,358,candidate better,0.03453705528545448,-0.02405857026694409,0.09146744397540053,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,C,M1 PCA 5 tools,M0 scalar baseline,358,candidate better,0.0360847302214764,-0.02523336207603586,0.093884532186296,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,C,M1 JointVAE 5 tools,M0 scalar baseline,358,candidate better,0.02563650444652832,-0.03163548214971347,0.08388937335359449,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,C,M1 ZScore 5 tools + age + PA,M0 scalar baseline,358,candidate better,0.039781299825798255,-0.033084551655894315,0.10650656956403452,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,C,M1 PCA 5 tools + age + PA,M0 scalar baseline,358,candidate better,0.04212413640020407,-0.031206645952014427,0.10902540031306655,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,C,M1 JointVAE 5 tools + age + PA,M0 scalar baseline,358,candidate better,0.046886826513042434,-0.02544458306890703,0.11471247806896193,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,C,M1 ZScore 5 tools,M1 PCA 5 tools,358,baseline better,-0.0015476749360219255,-0.00535042120586231,0.002246124761084039,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,C,M1 ZScore 5 tools,M1 JointVAE 5 tools,358,candidate better,0.008900550838926158,-0.0216314303174193,0.03934661457777255,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,pooled,M1 ZScore 5 tools,M0 scalar baseline,1063,candidate better,0.045730157250804426,0.013183064151162448,0.07681452599240954,True,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,pooled,M1 PCA 5 tools,M0 scalar baseline,1063,candidate better,0.04727332876820367,0.014451436222729885,0.0783844434524205,True,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,pooled,M1 JointVAE 5 tools,M0 scalar baseline,1063,candidate better,0.043787560256567826,0.010424076133126603,0.07682373563512018,True,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,pooled,M1 ZScore 5 tools + age + PA,M0 scalar baseline,1063,candidate better,0.06671509135413656,0.021747549239779666,0.10982277713026961,True,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,pooled,M1 PCA 5 tools + age + PA,M0 scalar baseline,1063,candidate better,0.0687294435920276,0.0238011758685368,0.1118337125796081,True,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,pooled,M1 JointVAE 5 tools + age + PA,M0 scalar baseline,1063,candidate better,0.07819498250276635,0.03218580603362337,0.12222132709241416,True,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,pooled,M1 ZScore 5 tools,M1 PCA 5 tools,1063,baseline better,-0.0015431715173992444,-0.003779413120817909,0.0007404846880650549,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war_rate,pooled,M1 ZScore 5 tools,M1 JointVAE 5 tools,1063,candidate better,0.0019425969942366006,-0.017209081463119613,0.023192747127460132,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
