player_id,Name,Name_t,Season_t,PA_t,WAR_t,wRC+_t,OPS_t,age_t_t,birth_year_t,source_row_t,ZScore_Contact_t,ZScore_Power_t,ZScore_Discipline_t,ZScore_Defense_t,ZScore_Speed_t,safe_ZScore_Contact_t,safe_ZScore_Power_t,safe_ZScore_Discipline_t,safe_ZScore_Defense_t,safe_ZScore_Speed_t,Name_t1,Season_t1,PA_t1,WAR_t1,wRC+_t1,OPS_t1,age_t_t1,birth_year_t1,source_row_t1,ZScore_Contact_t1,ZScore_Power_t1,ZScore_Discipline_t1,ZScore_Defense_t1,ZScore_Speed_t1,safe_ZScore_Contact_t1,safe_ZScore_Power_t1,safe_ZScore_Discipline_t1,safe_ZScore_Defense_t1,safe_ZScore_Speed_t1
fg:14551,Anthony Santander,Anthony Santander,2023,656,2.5,118,0.797,29.0,1994.0,1027,51.59635824839017,49.480400160502846,38.88019419499674,39.43988491015341,39.302051245353326,0.22974249453327045,0.9162037164418478,-0.441163451535798,-0.8070419531223126,-0.23357949769978312,Anthony Santander,2024,665,3.2,128,0.814,30.0,1994.0,1452,53.10152875557083,54.09545500651928,40.59288063573979,39.83434015768441,34.95167943797264,0.4275030444183183,1.493372265685943,-0.21774563747017842,-0.7446522229715637,-0.8514543422386178
fg:14712,Manuel Margot,Manuel Margot,2023,336,0.5,92,0.686,29.0,1994.0,1207,54.72750795515454,37.30946141393247,38.26408060745975,43.96179348157344,38.86603929510015,0.647475131266473,-0.6250203435045568,-0.523004820503066,-0.07432880782157768,-0.29107127842503144,Manuel Margot,2024,343,-0.2,78,0.626,30.0,1994.0,1757,55.83262548524954,36.57159303005596,39.92245810866081,41.07795585532407,43.60339949833364,0.7923071296781927,-0.7099594635897535,-0.3077346300530745,-0.5421573606663765,0.3557929814491837
fg:14813,Kyle Farmer,Kyle Farmer,2023,369,1.4,99,0.725,33.0,1990.0,1109,53.28307666688085,36.92355838396051,37.7975417367924,47.01786806448792,38.859193652884336,0.4547708062937702,-0.6738878176561784,-0.5849774512390623,0.4208660826884957,-0.2919739329531163,Kyle Farmer,2024,242,0.5,84,0.647,34.0,1990.0,1662,50.61285601409024,36.93282708242842,41.30204797435735,49.35957653931042,33.77134832282727,0.09508055161491727,-0.66454034020496,-0.12255603420171582,0.8063184130396527,-1.0161558778735134
fg:14854,Mike Yastrzemski,Mike Yastrzemski,2023,381,1.7,111,0.775,33.0,1990.0,1082,49.52338527743005,46.59466976514286,51.32708259107388,45.572412093040775,39.455431302815335,-0.046816771593506896,0.5507793881745868,1.2122173638266,0.18664980553360977,-0.2133550689287105,Mike Yastrzemski,2024,474,1.7,106,0.739,34.0,1990.0,1546,47.23235236178904,46.38455094287751,45.45766990243124,42.94314295342186,43.42288157296751,-0.35646754962735716,0.5238554087486981,0.4352417959101427,-0.23845356750940055,0.33060379585886357
fg:14968,Victor Caratini,Victor Caratini,2023,226,1.2,95,0.711,30.0,1993.0,1124,54.728179421646594,44.13770576173705,45.06976828780196,50.7316496534326,33.30517053904318,0.6475647128880725,0.23965038528330812,0.3810278250834746,1.0226333555153078,-1.0243178029284818,Victor Caratini,2024,274,1.9,113,0.744,31.0,1993.0,1529,54.89460733838682,44.55943096967083,44.14667935073098,52.25091058354637,29.237405864365464,0.6670120977209494,0.2943771834521141,0.2592710994193543,1.2771071705931962,-1.6488150324167228
fg:15112,Ryan McMahon,Ryan McMahon,2023,627,1.8,90,0.753,29.0,1994.0,1078,43.06286747187866,49.472757254808336,44.50435640998892,51.9194368575991,32.228766071482234,-0.9087267376818429,0.9152358839361096,0.30592141119060623,1.2150979497385166,-1.1662506320281383,Ryan McMahon,2024,645,1.9,88,0.722,30.0,1994.0,1531,45.68327110233341,49.72951968618265,45.77753709878261,53.08526225541195,34.86346186712148,-0.5633848534737896,0.9444291256302035,0.4781766997914142,1.4129625857581765,-0.8637640824485736
fg:15161,Mitch Garver,Mitch Garver,2023,344,2.2,142,0.87,32.0,1991.0,1047,54.47035433761101,50.50305763294912,54.548083229396745,42.349564769110856,33.792952904313225,0.6131677781335735,1.0457043518848055,1.6400785683467194,-0.3355683159175242,-0.9599996649291346,Mitch Garver,2024,430,-0.4,89,0.627,33.0,1991.0,1786,37.76565524170094,42.48314549374501,53.6906406641814,38.386035865513534,33.47370172412369,-1.620974128906337,0.033319108794479975,1.5403310715380476,-0.9804760218957627,-1.0576890131555952
fg:15172,Tim Anderson,Tim Anderson,2023,524,-0.2,61,0.582,30.0,1993.0,1301,50.11299758711528,32.143005306969215,32.16026787360161,45.319573628745886,46.11917927336987,0.031844527878399496,-1.2792563578754765,-1.3338039980634924,0.1456808068242133,0.6653151989595504,Tim Anderson,2024,241,-1.4,28,0.463,31.0,1993.0,1842,41.702878395520045,28.98541845418444,29.08283457519036,43.67948919646582,36.46277281756584,-1.0950626606362441,-1.6637936794316954,-1.76270781838681,-0.11855613345712271,-0.6405987637376039
fg:15194,Jake Bauers,Jake Bauers,2023,272,-0.3,88,0.693,28.0,1995.0,1307,40.057076404944965,50.97478661837508,44.17364086682751,40.49817100415193,33.56435604632094,-1.30973503988686,1.1054400943161327,0.26199085465267147,-0.6355612342367966,-0.9901420507663621,Jake Bauers,2024,346,0.1,88,0.662,29.0,1995.0,1714,39.97819139787985,44.277064847274346,48.54447722337933,41.78346724432167,47.17449375198825,-1.3254363620495038,0.25887437947064407,0.849575547969319,-0.4272806894881675,0.8540978214443805
fg:15223,Adam Frazier,Adam Frazier,2023,455,0.4,92,0.696,32.0,1991.0,1222,56.65756073380199,33.60304045269507,41.87341984269004,34.861408389265065,44.92482263572308,0.9049671427525003,-1.0943699377056164,-0.04355870852978386,-1.5489211572947614,0.5078294009683193,Adam Frazier,2024,294,-0.5,65,0.576,33.0,1991.0,1804,51.8548209671829,29.70542377262732,42.7475728850967,42.918055536204704,45.085642552016864,0.2609750377802215,-1.5732650867331686,0.07147284343412072,-0.2425384894870042,0.562622831135657
fg:15274,Mike Tauchman,Mike Tauchman,2023,401,1.7,108,0.739,33.0,1990.0,1084,54.21852621546844,39.12253083003917,55.261316287605545,44.06984732290654,43.33513739206065,0.5795709094693484,-0.3954286690542982,1.7348207896794294,-0.05682016767670596,0.2982162575722847,Mike Tauchman,2024,350,1.0,110,0.723,34.0,1990.0,1602,53.64777426006125,40.48115781917544,53.55573263551896,41.47385366411611,42.93676963583304,0.5004673555785413,-0.21839726348250826,1.522222733735658,-0.4776943015152057,0.2627725055461948
fg:15279,Garrett Cooper,Garrett Cooper,2023,457,0.4,95,0.724,33.0,1990.0,1218,45.54601565674581,45.21495312697301,33.293758052309,44.218921399635306,32.277020750530774,-0.5774452162576494,0.3760638199728363,-1.183236976311522,-0.03266476207361655,-1.1598878536106776,Garrett Cooper,2024,116,-0.4,58,0.566,34.0,1990.0,1791,47.396413446573504,37.279447858843206,38.21417339529151,44.7599133971206,38.2186056123986,-0.334553220006165,-0.6209585911746007,-0.5370330414156088,0.057366661790652015,-0.3955926345960802
fg:15362,Jeff McNeil,Jeff McNeil,2023,648,2.4,99,0.711,31.0,1992.0,1034,63.31718384586165,31.95526248449721,39.55677260404336,47.76325089479281,43.4480659026988,1.7934401264108963,-1.3030305104779316,-0.35129024579879997,0.5416451275143292,0.31310681542847973,Jeff McNeil,2024,472,1.3,97,0.692,32.0,1992.0,1582,55.93284831821893,36.27511875586957,38.9348909340748,44.5808982798183,34.556796527679424,0.8056943153118024,-0.7472361310336205,-0.44029308618989116,0.028218073848672406,-0.9065556785388642
fg:15429,Kris Bryant,Kris Bryant,2023,335,-1.2,74,0.68,31.0,1992.0,1387,50.758481442232736,36.12052985588523,44.68225504952856,36.93668369392652,32.65386004629766,0.11795975647459568,-0.775576513496647,0.32955255403805106,-1.2126513119789988,-1.1101984766376227,Kris Bryant,2024,155,-0.8,69,0.623,32.0,1992.0,1826,39.90681817716136,33.41025534744591,40.30634354246333,39.58650944885995,35.49873331896508,-1.3349699835478976,-1.1074446544914565,-0.256206732257559,-0.7850058831526423,-0.775119309536047
fg:15464,Hunter Renfroe,Hunter Renfroe,2023,548,0.5,93,0.713,31.0,1992.0,1203,47.16008904894259,43.38596521214114,38.202664076418166,40.57565781989742,35.368724223185986,-0.36210861560050184,0.1444563623735274,-0.5311630774857727,-0.62300556054559,-0.7522211875613379,Hunter Renfroe,2024,424,0.1,93,0.689,32.0,1992.0,1711,50.25685691159329,42.847188803296966,45.88757729594384,41.43071154982287,31.80209595568329,0.0475282531084432,0.07909144915208381,0.49294709619994076,-0.4847190250772726,-1.2909422363449
fg:15491,J.P. Crawford,J.P. Crawford,2023,638,4.8,136,0.818,28.0,1995.0,953,59.00604849290622,41.232988507876655,59.88714006477019,39.73563035877913,40.126408592474334,1.2182833606985375,-0.12817827709103882,2.3492914947290333,-0.7591204672168864,-0.12488116543524595,J.P. Crawford,2024,451,1.6,90,0.625,29.0,1995.0,1558,50.95754018330595,38.32127584070609,54.28499211344242,46.98770604662869,44.82464969405243,0.1411214668589152,-0.4899661962351239,1.6201092502221939,0.42011261832919683,0.5262043008225017
fg:15518,Amed Rosario,Amed Rosario,2023,545,0.4,87,0.683,28.0,1995.0,1224,55.17876629100647,37.05971208272841,31.660753109587684,34.91154838141345,44.727148383911846,0.7076783639883146,-0.6566464724517329,-1.4001569773407225,-1.5407966605756995,0.48176441643392726,Amed Rosario,2024,346,0.2,96,0.686,29.0,1995.0,1702,53.42738820837193,36.04717846553376,27.55863463503813,37.15227002478537,44.79326290752257,0.47102946305833937,-0.7758957994760994,-1.9672970312624867,-1.181367056408485,0.5218246383076516
fg:15640,Aaron Judge,Aaron Judge,2023,458,4.8,173,1.019,31.0,1992.0,951,48.05004686781599,73.65699716705429,60.22130209069687,42.37342718943861,36.17671403278689,-0.2433776505954825,3.9777221227048942,2.3936798643607498,-0.331701738613564,-0.6456810504507906,Aaron Judge,2024,704,11.3,220,1.159,32.0,1992.0,1393,58.027261363921966,79.30512385029297,64.83423786487175,36.583803758820345,43.88913312136584,1.0854538811269352,4.66306530039619,3.0361058185604946,-1.2739290098079235,0.39566379896137793
fg:15653,Dominic Smith,Dominic Smith,2023,586,-0.1,91,0.692,28.0,1995.0,1285,56.99477072118771,34.56828482063687,41.991301087332566,43.1035265069497,27.87639984830089,0.949954968425317,-0.9721396090040718,-0.027899968595679517,-0.21339917701456243,-1.7401461052917113,Dominic Smith,2024,307,0.2,94,0.691,29.0,1995.0,1699,48.31747649058392,41.75509510959639,44.70876185780425,44.23810560551935,36.00585804218023,-0.21152295250025183,-0.058221015982842086,0.3347179057496459,-0.027598007850149268,-0.7043559283117289
fg:15674,Reese McGuire,Reese McGuire,2023,206,0.5,80,0.668,28.0,1995.0,1208,48.46446812362581,30.46975694863412,32.72051330762433,47.52918034656108,35.720970293628866,-0.18808892277332676,-1.4911422840008182,-1.2593838680654215,0.5037172116999493,-0.7057746306917994,Reese McGuire,2024,158,0.2,62,0.575,29.0,1995.0,1707,47.93192277995751,32.56285793089669,42.574866951764434,46.94573605235895,39.966500137314526,-0.26302298440873895,-1.2139906668771332,0.0482909956800271,0.41327874816598664,-0.1516941990744309
fg:15676,Jose Abreu,Jose Abreu,2023,594,-0.5,86,0.68,36.0,1987.0,1339,49.38637439762154,43.20759714946794,36.42352333653034,37.87270168557461,32.32471143531053,-0.06509565361562844,0.12186934953563683,-0.7674950082908482,-1.060982458908142,-1.153599442500838,Jose Abreu,2024,120,-1.5,0,0.361,37.0,1987.0,1844,40.67246816097507,35.359928771915094,34.10318589813115,41.84407799567924,36.71845834011801,-1.232698892619801,-0.8623059217378942,-1.0888397132501344,-0.4174115910410669,-0.6049208106076751
fg:15679,Rowdy Tellez,Rowdy Tellez,2023,351,-0.7,79,0.667,28.0,1995.0,1358,50.477506785894114,44.74859609736401,49.33540163281791,41.00277868096524,32.35964190742426,0.0804743932567423,0.31700833628953645,0.9476526805166038,-0.5537964943750455,-1.1489935709364787,Rowdy Tellez,2024,421,-0.4,90,0.691,29.0,1995.0,1783,52.51739129800134,44.295630895312456,44.585836360655,37.99189623675676,36.12906264670879,0.34947734559961124,0.26120874861738624,0.3182179505655486,-1.0446528009486484,-0.6871641527982582
fg:15711,Tyler O'Neill,Tyler O'Neill,2023,266,0.7,97,0.715,28.0,1995.0,1174,48.2587408719826,45.27661288774983,46.2083318265254,45.07128881949682,39.92853319010356,-0.21553538663646699,0.38387188710870557,0.5322687659590877,0.10544966534004449,-0.15097267333408967,Tyler O'Neill,2024,473,2.5,133,0.847,29.0,1995.0,1491,40.25820044297462,58.779192817141386,47.14941826303216,40.16025025493078,37.34486576984563,-1.2880343753493453,2.082273738638238,0.6623205776115052,-0.6915850894583486,-0.5175129093116557
fg:15986,Willy Adames,Willy Adames,2023,638,3.4,95,0.717,28.0,1995.0,993,43.18976163489479,43.141522002215495,42.304112150449,59.68135056801696,38.5185577868926,-0.8917975460854569,0.1135021554489309,0.013652248643838178,2.472809404644643,-0.3368895883689379,Willy Adames,2024,688,4.8,120,0.794,29.0,1995.0,1411,48.394286911468186,49.1416129853537,44.89220640707948,46.69966352356976,45.3184300984434,-0.20126306129075722,0.8705097185080733,0.3593411687178914,0.3732113680831932,0.5951056369188529
fg:15998,Cody Bellinger,Cody Bellinger,2023,556,4.4,135,0.881,28.0,1995.0,960,61.22046972669609,43.64874550727367,39.7088514039904,44.69779235384675,47.642847980370654,1.5137135085546538,0.17773262164746356,-0.33108887801478243,0.044929695556747605,0.866223516151193,Cody Bellinger,2024,569,2.1,108,0.751,29.0,1995.0,1512,56.13638300454163,40.27927630454639,41.66193763461389,42.08839234443317,43.10069578331173,0.8328813000332634,-0.24378047794367325,-0.07424902383231065,-0.3776304910565586,0.2856465007107868
fg:16153,Austin Slater,Austin Slater,2023,207,0.7,109,0.748,31.0,1992.0,1172,48.7846674970093,44.98924480799336,46.7332313027359,44.28086050130815,37.32765030103109,-0.1453705154627969,0.3474820401294764,0.601993720208194,-0.02262838179590613,-0.4939205871786044,Austin Slater,2024,212,-0.2,76,0.586,32.0,1992.0,1763,45.28547262635911,33.85178624889881,51.01997631816779,44.03576125103516,38.72564415928726,-0.6165204702275208,-1.0519295490921148,1.1818550592955286,-0.06054523767144743,-0.32484127827996373
fg:16219,J.D. Davis,J.D. Davis,2023,546,2.1,103,0.738,30.0,1993.0,1056,43.141700729456446,47.27628102606684,40.56735797348957,48.86845677894922,35.293875551663035,-0.8982094428750527,0.6370928350451059,-0.21704926853938344,0.720728553637388,-0.76209060377407,J.D. Davis,2024,157,-0.4,86,0.631,31.0,1993.0,1785,42.92988907094012,44.03481959258817,40.47003788175735,39.914763786153344,35.436105007628655,-0.9311656802816227,0.228416101687276,-0.23423448626401683,-0.7315570428417136,-0.7838583649747908
fg:16252,Trea Turner,Trea Turner,2023,691,4.1,107,0.778,30.0,1993.0,971,50.04731431885431,46.11442626148138,34.40235414246152,43.28183415621074,65.23574856812645,0.023081598153055133,0.4899654396462035,-1.035976757603237,-0.18450687270151628,3.1859929222994463,Trea Turner,2024,539,3.9,123,0.807,31.0,1993.0,1428,55.44547012356011,45.56627130711156,32.97315037851348,43.94010006226057,49.02817885443824,0.7405931584959339,0.42097046892636664,-1.2405213078951551,-0.07612151198643625,1.1127581067147896
fg:16376,Michael Conforto,Michael Conforto,2023,470,0.8,99,0.718,30.0,1993.0,1166,50.4242888897267,41.29728667301201,48.04727313181896,41.92163885754542,40.603857587888896,0.0733744925271851,-0.12003610489048108,0.7765442971599712,-0.40490782945844755,-0.061925567690905826,Michael Conforto,2024,488,1.3,112,0.759,31.0,1993.0,1578,51.10656551360197,50.93989840408996,45.2698358006572,39.678654277564,34.53095064514457,0.16102740746819777,1.096613948655353,0.4100293352474535,-0.7700021690342248,-0.9101621720801322
fg:16426,Thairo Estrada,Thairo Estrada,2023,530,3.5,100,0.731,27.0,1996.0,987,53.86219633011392,37.97974816532617,31.783253605263123,60.22000967368723,49.74632866930168,0.5320322618491424,-0.5401409361044995,-1.383884639791204,2.5600917106282424,1.1435848372287372,Thairo Estrada,2024,381,0.4,64,0.59,28.0,1996.0,1679,50.41842294093061,35.93413369839655,30.34657263554159,52.01187077489825,41.589598367226245,0.06910930767197228,-0.7901092829306335,-1.5930796953057462,1.2381849109035432,0.07479035896402819
fg:16442,Ryan O'Hearn,Ryan O'Hearn,2023,368,1.6,118,0.801,30.0,1993.0,1092,55.43190596302946,49.02322456223762,34.52819225336181,45.13349212244852,38.73136149920422,0.7414502090161956,0.8583108910535593,-1.0192610683656314,0.1155288558044202,-0.30882965937241763,Ryan O'Hearn,2024,494,1.6,118,0.761,31.0,1993.0,1550,61.18776365310426,42.80161379495239,48.84835070202861,39.68275669764629,39.61394395383856,1.5076154743204966,0.07336115624733,0.8903636586186611,-0.7693341821382262,-0.20088933090734754
fg:16451,Luis Guillorme,Luis Guillorme,2023,120,-0.4,69,0.615,29.0,1994.0,1332,50.70376273130181,29.106821612504604,45.71008559201572,41.55565204765283,40.32207926558421,0.11065962919341281,-1.6637328109875613,0.46608429163500753,-0.46421096272165935,-0.09908036931884943,Luis Guillorme,2024,187,0.1,67,0.574,30.0,1994.0,1724,53.4492906373927,29.69289039070721,52.6477474843504,46.707282303722586,41.39111629227619,0.4739550626890896,-1.5748409492968432,1.4003463561773275,0.37445191517576204,0.04709448437357595
fg:16478,Kyle Schwarber,Kyle Schwarber,2023,720,0.9,118,0.817,30.0,1993.0,1150,40.0307057036475,58.640444604912624,60.16456244752341,21.86116020171464,29.986250253983776,-1.3132532052948236,2.076153756604603,2.386142861175032,-3.6554327306145526,-1.4619448843936067,Kyle Schwarber,2024,692,3.3,134,0.851,31.0,1993.0,1448,47.20347536893733,60.82696078461734,58.3224289899918,37.12436547079778,34.289239788087094,-0.3603247711046654,2.3397462149105475,2.1620434222744302,-1.1859106857854143,-0.9438901225053737
fg:16505,Matt Chapman,Matt Chapman,2023,581,3.0,109,0.755,30.0,1993.0,1003,45.28421826565799,53.23540974892205,49.696546998918656,48.18179284832667,39.70051882079976,-0.6123721040499287,1.391706160707449,0.9956253786614823,0.6094640996077444,-0.18103825322154005,Matt Chapman,2024,647,5.5,121,0.79,31.0,1993.0,1404,52.412353946796166,54.20245112252222,47.82497548924748,56.06639688830493,55.90479463632829,0.3354470645011339,1.5068252327097176,0.7529987868955598,1.898373350632424,2.0723101889361915
fg:16512,Isiah Kiner-Falefa,Isiah Kiner-Falefa,2023,361,0.5,81,0.646,28.0,1995.0,1211,55.19160862858767,36.95363052526386,43.83041848183217,46.57975314439329,41.490366809645565,0.7093916846666665,-0.6700797377146134,0.21639895339218632,0.3498755803296851,0.05496800313565162,Isiah Kiner-Falefa,2024,496,2.1,93,0.683,29.0,1995.0,1517,61.48225424215736,33.74583986110211,36.59376798178313,49.20389065919001,47.803986276863846,1.5469518217994067,-1.0652505304002389,-0.754535653347252,0.7809684669769916,0.9419362120344049
fg:16530,Mauricio Dubon,Mauricio Dubon,2023,492,1.8,97,0.72,29.0,1994.0,1080,60.595416253179536,35.16858979873486,27.704377115806984,46.51165028667937,44.52079118110126,1.4303239360192883,-0.896122097551972,-1.9257016723939047,0.3388404480859868,0.4545545130168925,Mauricio Dubon,2024,428,1.1,86,0.657,30.0,1994.0,1597,58.34021302458825,32.13449037045138,27.00157663149865,52.0602874292973,36.48538091271647,1.1272561516431296,-1.267850702923369,-2.042069412147671,1.2460684747604656,-0.637444065923313
fg:16535,Danny Jansen,Danny Jansen,2023,301,1.9,115,0.786,28.0,1995.0,1064,50.01328971648103,45.50036388685974,42.83553666592067,47.49003441343952,36.614631279193766,0.018542311247519087,0.41220580862831024,0.08424395564195335,0.497374151169156,-0.5879380406740871,Danny Jansen,2024,324,0.6,90,0.658,29.0,1995.0,1645,49.9786305955551,36.01964591673519,55.445874690273484,40.805037729282446,36.23437068772657,0.01036439303180807,-0.7793575557052455,1.7759313614678047,-0.5865959428250599,-0.672469635431244
fg:16556,Ozzie Albies,Ozzie Albies,2023,660,4.1,125,0.849,26.0,1997.0,969,58.89170624082574,47.49513001056284,35.41635081033449,38.15745307517351,51.271701521896624,1.2030287434094307,0.6648060071695747,-0.9012826409571073,-1.0148424091909845,1.3447178601073833,Ozzie Albies,2024,435,1.3,96,0.707,27.0,1997.0,1581,55.13109196280791,41.14784343967207,35.26673671973011,44.09754412241625,42.9429220716716,0.6986003443591815,-0.13457272851042104,-0.9326594507656715,-0.050485285825488925,0.2636310067053226
fg:16572,Connor Joe,Connor Joe,2023,472,1.4,106,0.76,31.0,1992.0,1107,52.29994695242559,43.204969903034765,51.45893993923173,46.1553116360972,36.96436877482984,0.3236096015187534,0.12153665741561834,1.2297326176692762,0.28110066645694626,-0.5418222601345136,Connor Joe,2024,416,0.5,93,0.688,32.0,1992.0,1657,48.00834797852768,36.36668507485226,50.84149630128972,43.51453951944567,38.29044711534097,-0.2528145489651232,-0.7357232021930189,1.157898172009813,-0.14541448061282033,-0.3855679849828487
fg:16578,Yandy Diaz,Yandy Diaz,2023,600,5.0,163,0.932,32.0,1991.0,947,67.38892257183225,54.49713322046596,53.62737867223051,38.57545417948859,28.33522796246899,2.3366585328683898,1.551480078877117,1.5177768971985188,-0.9471110742812864,-1.679645824703038,Yandy Diaz,2024,621,1.9,120,0.755,33.0,1991.0,1528,64.68189247482296,48.88422495380163,48.98165133502281,38.41288146276596,29.27236771307253,1.9743409676856505,0.8381474905119728,0.9082562400718456,-0.9761048198198738,-1.643936511384106
fg:16622,Luis Urias,Luis Urias,2023,177,0.0,84,0.636,26.0,1997.0,1279,44.96398389089357,32.38375776720585,49.57020496235643,42.68043089837001,35.93493581491317,-0.6550951809612479,-1.2487695160685903,0.9788427505235423,-0.28195600633320517,-0.6775615075760278,Luis Urias,2024,109,0.2,108,0.696,27.0,1997.0,1698,45.72658109554293,41.52698598933581,40.77941233032809,42.14783097576724,37.44537057834346,-0.5575997553907674,-0.086901911956706,-0.1927079953821098,-0.3679522460083124,-0.5034886274081459
fg:16725,Jose Trevino,Jose Trevino,2023,168,0.7,57,0.57,31.0,1992.0,1182,55.42178977094745,33.62994922065263,38.45352197611747,55.245243518597526,36.39771754146754,0.7401005885930687,-1.0909624404317195,-0.49784040072138114,1.7539992169255787,-0.6165399105045098,Jose Trevino,2024,234,1.7,85,0.642,32.0,1992.0,1548,52.15981812126103,38.915924768925926,47.25054279919935,56.41446410270968,37.74532284208875,0.30171479137123647,-0.4151990671007862,0.6758942490911125,1.955048272626101,-0.4616337632754419
fg:16930,Jonah Heim,Jonah Heim,2023,501,4.0,107,0.755,28.0,1995.0,974,54.28860073108185,43.26029491864433,39.46572555910495,61.44506850870119,39.53755997289113,0.588919683854602,0.12854254635729048,-0.3633844682748401,2.7585956604548203,-0.20252572471346078,Jonah Heim,2024,491,-0.1,72,0.602,29.0,1995.0,1748,51.98089545997481,38.18829228275512,33.95524446765049,42.11805507845603,34.28146898874121,0.2778153384249245,-0.506686648216479,-1.1086974891339976,-0.37280058158134416,-0.9449744475468433
fg:16939,Lane Thomas,Lane Thomas,2023,682,2.9,109,0.783,28.0,1995.0,1007,53.77561950929431,46.71737735159985,40.04159167880504,45.71800176650019,50.16451605986967,0.5204818835447061,0.5663180321956783,-0.286889366508732,0.2102406114685146,1.1987263023804102,Lane Thomas,2024,528,1.4,99,0.709,29.0,1995.0,1568,51.066399062587045,43.25805463582653,45.919877291046205,38.73234489988302,50.97580328506368,0.1556622055471514,0.13075093645594188,0.49728263670207506,-0.9240873800003708,1.3845265371560576
fg:16997,Gleyber Torres,Gleyber Torres,2023,672,3.7,122,0.8,27.0,1996.0,983,60.28506456901377,45.47454635247808,48.31135172409725,41.752186763758246,35.375015911850355,1.3889193276541631,0.40893649588374326,0.8116231429185979,-0.43236521269731376,-0.7513915763892739,Gleyber Torres,2024,665,1.8,105,0.709,28.0,1996.0,1539,54.16941282439379,39.59209923710675,48.81839878766701,39.40515009151062,29.136948449685605,0.570144814172252,-0.3301814686815585,0.8863432946087083,-0.8145361778923366,-1.6628327010618864
fg:17022,Edmundo Sosa,Edmundo Sosa,2023,300,1.0,91,0.719,27.0,1996.0,1144,46.64455768112091,40.7808163317248,25.861649343674507,46.96853312283716,44.16037244106256,-0.43088663574229974,-0.18543751170183992,-2.1704801784291607,0.412872033339814,0.40703032208693496,Edmundo Sosa,2024,274,1.9,102,0.734,28.0,1996.0,1530,45.6381681836329,45.082839872404975,29.60214018445684,50.36649666834898,50.228355048146575,-0.5694094401609938,0.36018707423580487,-1.6930028387165303,0.9702727224529003,1.2802287932025058
fg:17027,Alex Verdugo,Alex Verdugo,2023,602,1.6,100,0.745,27.0,1996.0,1096,62.51218538874348,41.458405146405255,48.51213038424264,44.03847524682131,39.37900460354905,1.6860437514206932,-0.09963343317664333,0.838293550353373,-0.06190358150075122,-0.22343256114703253,Alex Verdugo,2024,621,0.6,85,0.647,28.0,1996.0,1648,58.87062191085855,38.44613550022669,47.4311283234552,48.00927767596115,34.06413388855727,1.1981050990520006,-0.4742671882254859,0.7001337529061796,0.5864525952281548,-0.975301043438751
fg:17040,Jose Herrera,Jose Herrera,2023,120,-0.5,56,0.553,26.0,1997.0,1344,49.60585169770134,26.19208011088768,49.294316140698925,41.57603006471123,38.59415487404132,-0.03581476964276913,-2.0328308587517228,0.942195094467976,-0.46090898508588257,-0.32692148736781135,Jose Herrera,2024,114,0.2,71,0.609,27.0,1997.0,1704,49.84950510291691,30.21041380845937,45.701569207709376,45.65311764030849,38.00508253699528,-0.006883442503899646,-1.5097710595369223,0.46797973636879026,0.20280489530444884,-0.4253873065835932
fg:17128,Ramon Laureano,Ramon Laureano,2023,404,1.1,90,0.676,29.0,1994.0,1137,44.32823916298951,41.27580741494053,41.68432678815052,49.09823787341398,43.274485700908656,-0.7399110940754849,-0.12275605525904994,-0.06867686005048455,0.7579614224132032,0.2902188306065759,Ramon Laureano,2024,309,0.9,108,0.748,30.0,1994.0,1614,43.88186643495448,46.96330248172078,34.0344348317612,42.28311791876453,41.237097650552805,-0.8040060569356486,0.5966237078036233,-1.0980679819191295,-0.3459238083278292,0.02560296688094619
fg:17273,Jorge Mateo,Jorge Mateo,2023,350,0.6,66,0.607,28.0,1995.0,1195,46.306764009793255,38.81020564156679,37.08461545231713,44.76911541355117,59.98069124236366,-0.47595233179977275,-0.4349788717974159,-0.6796789223224297,0.05648661728196631,2.493070163425673,Jorge Mateo,2024,208,0.8,87,0.668,29.0,1995.0,1625,49.00594218155853,39.65677632133618,35.22875448467568,44.31794317397653,54.71985538200204,-0.11956169243226927,-0.3220494101187176,-0.937757702883611,-0.014598254419727523,1.9069656408535411
fg:17338,Willi Castro,Willi Castro,2023,409,2.5,107,0.75,26.0,1997.0,1028,48.10488345991514,39.87519896880587,37.97182040780747,47.57181068295199,59.48878493402744,-0.23606179656347825,-0.3001171841493888,-0.5618271664438685,0.5106248718989272,2.428208249434988,Willi Castro,2024,635,2.9,106,0.717,27.0,1997.0,1475,48.01410590121908,40.48989355869378,38.47169096341261,46.96847922952909,43.08371412601099,-0.2520454389963668,-0.21729889075592038,-0.5024671585706766,0.41698196334587684,0.2832769071288089
fg:17350,Rafael Devers,Rafael Devers,2023,656,3.5,126,0.851,27.0,1996.0,985,54.72697159914236,56.56049937255918,40.23330064284094,39.14951061373221,33.29952158644176,0.6474035749909257,1.8127672009556184,-0.2614237309873394,-0.8540931176217422,-1.0250626640363014,Rafael Devers,2024,601,4.2,136,0.871,28.0,1996.0,1421,50.43296910175928,58.43614166776104,44.00711710016834,40.74384091791312,38.51778142216032,0.0710522995980651,2.0391408103368502,0.24053803806854698,-0.5965604679715888,-0.35384611562330864
