Name,Season_From,Season_To,PA_From,PA_To,Contact_From,Contact_To,D_Contact,Power_From,Power_To,D_Power,Speed_From,Speed_To,D_Speed,Defense_From,Defense_To,D_Defense,Discipline_From,Discipline_To,D_Discipline,WAR_From,WAR_To,D_WAR,wRC+_From,wRC+_To,D_wRC+,OPS_From,OPS_To,D_OPS,Area_From,Area_To,D_Area
Josh Bell,2023,2024,617,603,52.82317073296156,51.76054524199753,-1.062625490964031,56.18928824875872,52.13124366215285,-4.058044586605874,29.77997159356096,32.82860072504906,3.0486291314880987,38.476654364570855,31.38536922159501,-7.0912851429758454,53.649131885408856,51.26930923239185,-2.3798226530170083,0.4178768648396511,-0.0776586977795821,-0.4955355626192332,103.68582736228824,101.48972844108862,-2.1960989211996207,0.743850418,0.724602453,-0.019247964999999922,5081.2105085105295,4614.007289438627,-467.2032190719028
Josh Bell,2024,2025,603,533,51.76054524199753,55.115817239131545,3.355271997134018,52.13124366215285,58.19510059290239,6.0638569307495445,32.82860072504906,32.028202715968604,-0.8003980090804532,31.38536922159501,36.42405934000466,5.038690118409651,51.26930923239185,57.93172675420061,6.662417521808763,-0.0776586977795821,0.0638407118576147,0.14149940963719682,101.48972844108862,107.47600471492412,5.9862762738355,0.724602453,0.741244527,0.01664207399999995,4614.007289438627,5488.07889370146,874.0716042628337
Josh Donaldson,2021,2022,543,546,52.45720911113742,38.965847653094286,-13.491361458043137,67.96560566992923,54.61462871351336,-13.35097695641587,40.89456195572322,33.415907244603844,-7.4786547111193755,51.17259378865944,59.24739740673817,8.074803618078732,63.49239977824591,52.69908545439854,-10.793314323847369,3.381857175595456,1.568214590673491,-1.813642584921965,125.96990074267843,95.57140476197442,-30.398495980704013,0.826585425,0.682169294,-0.14441613099999995,7141.053190750161,5282.480028137781,-1858.5731626123797
Josh Donaldson,2022,2023,546,189,38.965847653094286,39.70137349362608,0.7355258405317926,54.61462871351336,64.97739610426679,10.362767390753426,33.415907244603844,40.118467714735615,6.702560470131772,59.24739740673817,51.2807265115139,-7.966670895224276,52.69908545439854,55.8696205433299,3.1705350889313593,1.568214590673491,0.0995267845357983,-1.4686878061376927,95.57140476197442,78.20369910318655,-17.36770565878787,0.682169294,0.666859066,-0.015310228000000037,5282.480028137781,5861.801180051175,579.3211519133938
Josh Harrison,2021,2022,558,425,64.29477620117558,56.629836334236856,-7.664939866938724,40.88526944257715,41.05232425309428,0.16705481051712923,43.11256494323794,47.73718137150036,4.624616428262421,55.28880966493869,53.92879067372141,-1.3600189912172809,37.86664531252234,38.43996634476797,0.5733210322456301,2.324276570887428,1.509832499744143,-0.8144440711432848,104.21046316325987,97.4323728354464,-6.778090327813473,0.741113105,0.68725119,-0.05386191500000004,5375.01464662437,5282.542139390178,-92.47250723419165
Josh Harrison,2022,2023,425,114,56.629836334236856,49.58025240893493,-7.049583925301924,41.05232425309428,37.11591456960477,-3.936409683489508,47.73718137150036,45.67039356952816,-2.066787801972204,53.92879067372141,44.71321393769868,-9.215576736022726,38.43996634476797,41.04685137581603,2.6068850310480656,1.509832499744143,-0.6410678633477592,-2.1509003630919024,97.4323728354464,50.112383369041865,-47.319989466404536,0.68725119,0.554420029,-0.13283116100000003,5282.542139390178,4492.712433304387,-789.8297060857913
Josh Jung,2022,2023,102,515,41.219530257363694,47.48902111817394,6.269490860810244,52.09058408122869,59.94228389596902,7.8516998147403285,51.914918488498806,34.81287489347486,-17.102043595023943,51.11493448158812,58.46359508652039,7.34866060493227,43.15445186234781,39.58211783324028,-3.5723340291075303,0.1352463506631435,2.819515636291915,2.6842692856287718,80.65744164231789,114.01208235822344,33.354640715905546,0.653661463,0.781090302,0.1274288389999999,5463.676411460388,5308.073899144374,-155.60251231601433
Josh Jung,2023,2024,515,188,47.48902111817394,45.78843060467945,-1.7005905134944896,59.94228389596902,49.87362752243624,-10.068656373532782,34.81287489347486,51.877193677761326,17.064318784286463,58.46359508652039,43.63810962191614,-14.825485464604249,39.58211783324028,38.6739137201638,-0.9082041130764793,2.819515636291915,0.347862029302604,-2.471653606989311,114.01208235822344,104.01244316319224,-9.999639195031193,0.781090302,0.719220654,-0.061869647999999944,5308.073899144374,5037.383031276551,-270.6908678678228
Josh Jung,2024,2025,188,511,45.78843060467945,50.275652737368006,4.487222132688558,49.87362752243624,50.89948515061751,1.0258576281812708,51.877193677761326,45.91311804576128,-5.964075632000046,43.63810962191614,59.116078905198265,15.477969283282121,38.6739137201638,39.71049526496196,1.0365815447981603,0.347862029302604,1.663568021057566,1.315705991754962,104.01244316319224,91.20131118833264,-12.811131974859606,0.719220654,0.683583567,-0.03563708700000001,5037.383031276551,5684.541957457039,647.1589261804875
Josh Lowe,2022,2023,198,501,39.49303885116951,51.935119507272574,12.442080656103066,44.00284683784405,57.93548452821938,13.932637690375337,60.71941078663173,72.62413862490311,11.904727838271384,48.4226162871996,46.78235424453744,-1.6402620426621652,49.9233957306726,38.39766595469963,-11.52572977597297,0.1375730843167236,3.4016138633228588,3.264040779006135,81.42820654272572,130.16778966197364,48.739583119247925,0.626805395,0.835329341,0.20852394600000002,5582.166232011628,6849.722891217945,1267.556659206317
Josh Lowe,2023,2024,501,387,51.935119507272574,41.89781164990709,-10.037307857365484,57.93548452821938,53.32766581679629,-4.607818711423093,72.62413862490311,65.86056529614376,-6.76357332875935,46.78235424453744,45.42697902353709,-1.3553752210003438,38.39766595469963,43.78058908584909,5.382923131149454,3.4016138633228588,0.9808369480468884,-2.4207769152759706,130.16778966197364,97.98252478205856,-32.18526487991508,0.835329341,0.693260425,-0.14206891600000005,6849.722891217945,5973.33870910465,-876.3841821132955
Josh Lowe,2024,2025,387,435,41.89781164990709,44.86595985770456,2.9681482077974692,53.32766581679629,46.98936973855496,-6.338296078241328,65.86056529614376,62.02186515273483,-3.8387001434089285,45.42697902353709,41.15096918674669,-4.276009836790401,43.78058908584909,39.655138825991806,-4.125450259857281,0.9808369480468884,-0.1237891878359911,-1.1046261358828795,97.98252478205856,79.23583920647684,-18.746685575581722,0.693260425,0.649571754,-0.04368867099999996,5973.33870910465,5224.089083358258,-749.2496257463918
Josh Naylor,2021,2022,250,498,56.24584370589569,59.450108381188656,3.2042646752929684,52.14139552720906,58.58447673489795,6.443081207688884,46.66249602649296,43.5293583539315,-3.1331376725614604,50.03420470658581,48.85802955648463,-1.1761751501011801,39.31967510096933,47.02474481050187,7.705069709532545,0.3680705350629801,1.862884473641332,1.4948139385783519,92.58434351984592,117.89035716351432,25.306013643668408,0.700346449,0.77139292,0.07104647100000006,5648.991481954943,6302.1376764951565,653.1461945402134
Josh Naylor,2022,2023,498,495,59.450108381188656,67.30365660720727,7.853548226018617,58.58447673489795,55.34592534941461,-3.2385513854833405,43.5293583539315,40.75949335752787,-2.7698649964036264,48.85802955648463,52.44229428186897,3.5842647253843367,47.02474481050187,38.72569390038426,-8.299050910117614,1.862884473641332,2.660925739954088,0.7980412663127561,117.89035716351432,127.20247824969005,9.312121086175722,0.77139292,0.842473406,0.07108048599999994,6302.1376764951565,6065.658433705416,-236.47924278974006
Josh Naylor,2023,2024,495,633,67.30365660720727,56.35376180157625,-10.949894805631025,55.34592534941461,58.36105128613764,3.015125936723031,40.75949335752787,39.98220039318049,-0.7772929643473816,52.44229428186897,45.810268037198085,-6.632026244670882,38.72569390038426,50.93238473265137,12.206690832267114,2.660925739954088,2.2623160772415343,-0.3986096627125537,127.20247824969005,118.45437607436352,-8.748102175326522,0.842473406,0.776103379,-0.06637002699999994,6065.658433705416,6018.913817770446,-46.74461593497017
Josh Naylor,2024,2025,633,604,56.35376180157625,63.06293517858939,6.709173377013144,58.36105128613764,56.017434685610354,-2.343616600527284,39.98220039318049,64.71873556994652,24.736535176766026,45.810268037198085,45.46826027124715,-0.34200776595093174,50.93238473265137,44.29236689711575,-6.640017835535623,2.2623160772415343,3.146882505270386,0.8845664280288519,118.45437607436352,127.55957763351992,9.105201559156399,0.776103379,0.81558011,0.03947673099999993,6018.913817770446,7089.057929751732,1070.1441119812862
Josh Rojas,2021,2022,550,510,53.27758474673261,58.21628201031596,4.93869726358335,42.22750698735244,46.17652024521545,3.949013257863008,60.45347283117557,73.19612168306745,12.742648851891879,41.3640714387716,45.72895780778856,4.364886369016958,59.79262008744478,65.94049952623365,6.14787943878887,1.736746639189653,2.5412791911171446,0.8045325519274915,103.4066325747101,108.5004826836942,5.0938501089841,0.752441427,0.739034038,-0.013407389000000047,6163.822670661079,7736.631208280044,1572.8085376189647
Josh Rojas,2022,2023,510,350,58.21628201031596,50.949078305848005,-7.267203704467953,46.17652024521545,36.42123576008049,-9.755284485134958,73.19612168306745,63.89715390930063,-9.298967773766819,45.72895780778856,58.55692100888454,12.827963201095976,65.94049952623365,52.06196927682934,-13.878530249404314,2.5412791911171446,0.9835826391247188,-1.557696551992426,108.5004826836942,78.20670153559908,-30.29378114809512,0.739034038,0.641047825,-0.09798621299999999,7736.631208280044,6479.3389394695005,-1257.2922688105436
Josh Rojas,2023,2024,350,476,50.949078305848005,48.5421190848616,-2.4069592209864012,36.42123576008049,43.167129466963246,6.745893706882754,63.89715390930063,45.11846583553478,-18.77868807376585,58.55692100888454,64.79117615716093,6.234255148276397,52.06196927682934,57.99262445316241,5.930655176333076,0.9835826391247188,1.898971804900648,0.9153891657759293,78.20670153559908,91.50836209292645,13.301660557327367,0.641047825,0.640932636,-0.00011518900000007104,6479.3389394695005,6438.097337219817,-41.24160224968364
Josh Rojas,2024,2025,476,211,48.5421190848616,46.33394289127976,-2.208176193581842,43.167129466963246,39.78291580421071,-3.3842136627525363,45.11846583553478,46.56438270549143,1.4459168699566547,64.79117615716093,42.93491601205347,-21.856260145107463,57.99262445316241,55.60919677754519,-2.38342767561722,1.898971804900648,-1.294531321261449,-3.1935031261620974,91.50836209292645,44.28552307845098,-47.22283901447547,0.640932636,0.511640211,-0.12929242499999993,6438.097337219817,5068.738287182077,-1369.3590500377395
Josh Smith,2022,2023,253,232,51.0581368283902,48.00304706468939,-3.0550897637008063,34.73111260236112,47.37314739125744,12.642034788896318,47.976567080669135,47.68168622235192,-0.2948808583172138,52.2395714096551,46.7281342365581,-5.511437173097001,64.00770418516184,58.33851091433007,-5.669193270831769,-0.0527483570257402,0.0611138821676952,0.1138622391934354,67.52857856718268,81.30666930765948,13.778090740476799,0.555599199,0.632552954,0.07695375500000001,5971.545918357248,5843.024589254988,-128.5213291022601
Josh Smith,2023,2024,232,592,48.00304706468939,56.16127383583094,8.15822677114155,47.37314739125744,44.73517606435111,-2.6379713269063316,47.68168622235192,46.783818065583645,-0.8978681567682756,46.7281342365581,50.68954019264766,3.961405956089564,58.33851091433007,51.853875248992246,-6.4846356653378265,0.0611138821676952,2.9272108432202177,2.8660969610525227,81.30666930765948,112.42849146778796,31.121822160128488,0.632552954,0.731169588,0.09861663399999998,5843.024589254988,5952.351653586845,109.32706433185649
Josh Smith,2024,2025,592,563,56.16127383583094,58.10925040809428,1.947976572263343,44.73517606435111,40.40675020750915,-4.32842585684196,46.783818065583645,54.736324010095615,7.9525059445119695,50.68954019264766,44.35777608685062,-6.331764105797042,51.853875248992246,56.852674898102286,4.99879964911004,2.9272108432202177,1.762347613801165,-1.1648632294190528,112.42849146778796,100.27388372736355,-12.15460774042441,0.731169588,0.700182504,-0.030987083999999943,5952.351653586845,6093.052508933786,140.70085534694135
Josh VanMeter,2021,2022,310,192,43.253758251855615,51.18449768033422,7.930739428478603,45.13021312201022,40.73627558027813,-4.393937541732086,44.93585304523567,57.72996098480073,12.794107939565059,45.06142817012542,48.41030363233365,3.348875462208234,61.25119794019309,63.87783248223318,2.626634542040094,-0.1901056958988166,-0.4408163522345402,-0.2507106563357236,76.98228900274329,56.49679691090511,-20.485492091838175,0.650788791,0.55802266,-0.09276613099999997,5427.822497462084,6464.043150488059,1036.2206530259746
José Abreu,2021,2022,659,679,52.01441696823292,66.74205349388468,14.72763652565176,63.67349167695849,59.533042439463856,-4.140449237494636,42.48804080803592,41.39479651864349,-1.0932442893924303,40.49378494311411,43.9766973171238,3.4829123740096932,48.11330087631506,54.3728696456706,6.259568769355539,2.828648807684432,3.799291063624503,0.9706422559400711,124.63052342896388,137.28691392838536,12.656390499421477,0.831096478,0.82442125,-0.0066752279999999775,5796.060817459172,6789.696288705193,993.6354712460216
José Abreu,2022,2023,679,594,66.74205349388468,49.33013754568522,-17.411915948199464,59.533042439463856,51.26186557040481,-8.271176869059047,41.39479651864349,37.54419719872861,-3.8505993199148776,43.9766973171238,39.39845010910052,-4.578247208023278,54.3728696456706,42.33154441862492,-12.041325227045675,3.799291063624503,-0.4999711715654283,-4.299262235189931,137.28691392838536,86.13165764879534,-51.15525627959002,0.82442125,0.679629629,-0.14479162099999998,6789.696288705193,4607.175405629108,-2182.520883076085
José Abreu,2023,2024,594,120,49.33013754568522,37.81279555311636,-11.51734199256886,51.26186557040481,41.26098985964658,-10.00087571075823,37.54419719872861,43.84255199563988,6.298354796911269,39.39845010910052,45.83567373317391,6.43722362407339,42.33154441862492,39.22412495374667,-3.107419464878255,-0.4999711715654283,-1.5177608712132988,-1.0177896996478706,86.13165764879534,-0.3995588756345454,-86.53121652442988,0.679629629,0.361356931,-0.318272698,4607.175405629108,4117.966003888385,-489.2094017407235
José Azócar,2022,2023,216,102,52.894640914251305,50.13014113437141,-2.7644997798798983,39.35964795405748,43.73530202091657,4.3756540668590915,47.9597842454486,58.79328333958912,10.833499094140514,59.15735472145338,46.6255738093914,-12.531780912061983,39.56021080678185,35.377403638429215,-4.182807168352639,0.6351069135726284,-0.1361835396891457,-0.7712904532617741,81.04911791878612,76.78867396043026,-4.260443958355864,0.629357586,0.640987877,0.011630291000000015,5344.7327671132425,5196.5896483702745,-148.143118742968
José Barrero,2022,2023,174,149,20.801736843903797,37.86606770394612,17.064330860042325,39.33351411424905,41.64018318392549,2.3066690696764383,54.41908859773545,48.135364170275786,-6.283724427459667,49.73306841766415,43.91131254592872,-5.8217558717354265,35.62582052005999,47.8111399792108,12.185319459150811,-1.2428165118580918,-0.4708950133268373,0.7719214985312546,5.7087799483938495,65.65509402873718,59.946314080343335,0.401462904,0.618610283,0.21714737899999997,3888.864373726236,4567.293028113109,678.4286543868734
José Caballero,2023,2024,280,483,47.16892899838131,41.63864279197902,-5.530286206402295,34.22763716445124,38.90797408491132,4.680336920460078,68.30308520920968,60.94845168072256,-7.3546335284871205,61.53510801828912,62.34693196003903,0.8118239417499069,55.15860282445532,40.37317795400188,-14.78542487045344,1.8680633302963787,1.914862279742352,0.04679894944597329,98.64139792364722,82.76486924839071,-15.876528675256509,0.663203462,0.630272108,-0.032931354000000024,6729.359556757384,5701.409342592526,-1027.9502141648582
José Caballero,2024,2025,483,370,41.63864279197902,46.08695178669434,4.448308994715326,38.90797408491132,42.63424831162757,3.7262742267162565,60.94845168072256,75.86840328712951,14.919951606406947,62.34693196003903,56.15530279942994,-6.191629160609089,40.37317795400188,58.45322786622423,18.08004991222235,1.914862279742352,2.1067029065881657,0.1918406268458137,82.76486924839071,97.03140276750112,14.26653351911041,0.630272108,0.685931571,0.05565946300000002,5701.409342592526,7340.386320920942,1638.9769783284164
José Ramírez,2021,2022,636,685,68.2299438915117,68.33527170126513,0.10532780975343314,62.12901558273917,58.14090335512495,-3.9881122276142236,80.0,64.90151550651132,-15.098484493488684,61.05039585383928,53.09465545713257,-7.955740396706709,64.9327261168731,61.226339547357135,-3.7063865695159635,6.430925992138625,5.94791877726202,-0.48300721487660514,139.77967140015403,140.00021261532623,0.22054121517220437,0.893389389,0.868887619,-0.02450176999999998,10693.649537169063,8857.731782881689,-1835.917754287375
José Ramírez,2022,2023,685,691,68.33527170126513,71.62532077184804,3.29004907058291,58.14090335512495,54.1042835932946,-4.0366197618303445,64.90151550651132,65.46365903113097,0.5621435246196569,53.09465545713257,56.02027502771534,2.925619570582775,61.226339547357135,63.06592557730725,1.8395860299501123,5.94791877726202,4.619632013510061,-1.3282867637519589,140.00021261532623,121.8702362048894,-18.12997641043684,0.868887619,0.830637539,-0.038250079999999964,8857.731782881689,9098.986358187356,241.25457530566746
José Ramírez,2023,2024,691,682,71.62532077184804,68.0973061105846,-3.528014661263441,54.1042835932946,63.93296216236487,9.82867856907027,65.46365903113097,73.5640838972955,8.10042486616453,56.02027502771534,53.73330900650376,-2.286966021211583,63.06592557730725,52.25181269907408,-10.814112878233168,4.619632013510061,6.402466667932156,1.7828346544220954,121.8702362048894,141.43936858837043,19.569132383481033,0.830637539,0.871898536,0.041260996999999966,9098.986358187356,9213.618889267882,114.63253108052595
José Ramírez,2024,2025,682,673,68.0973061105846,70.97550519375585,2.8781990831712534,63.93296216236487,54.90156808894525,-9.031394073419627,73.5640838972955,78.08681499209005,4.522731094794551,53.73330900650376,59.687141476896,5.953832470392243,52.25181269907408,59.68804093478487,7.436228235710793,6.402466667932156,6.3007981342824335,-0.10166853364972273,141.43936858837043,133.4721923751499,-7.96717621322054,0.871898536,0.862648557,-0.00924997900000002,9213.618889267882,9816.582480256428,602.9635909885455
José Tena,2024,2025,168,169,52.81376683990922,53.18875456170133,0.3749877217921096,50.57582928541088,42.95531931348553,-7.620509971925351,51.60375449866728,53.565973455556986,1.962218956889707,46.06168510270301,44.691532436595786,-1.3701526661072236,41.64775067708069,53.11736018371261,11.469609506631926,0.0275828375220339,0.0284905952941442,0.0009077577721102979,82.38674592262004,88.08038685601943,5.693640933399394,0.651656314,0.668872624,0.017216310000000012,5599.772641656739,5791.349916821367,191.57727516462728
Juan Soto,2021,2022,654,664,71.82141367873707,63.11002970694959,-8.711383971787484,69.70096118380837,63.83840830879438,-5.862552875013996,38.67414394693556,42.19701258181208,3.5228686348765237,49.71196296625573,20.804990259467907,-28.906972706787826,80.0,80.0,0.0,6.783356574935595,3.6689486048354354,-3.1144079701001592,163.69397404985946,145.72258107313874,-17.971392976720722,0.998696345,0.853496712,-0.14519963300000005,9199.99019950872,6806.589750215559,-2393.400449293161
Juan Soto,2022,2023,664,708,63.11002970694959,64.99328205889196,1.8832523519423745,63.83840830879438,71.67868439943148,7.840276090637097,42.19701258181208,40.03133259881558,-2.165679982996501,20.804990259467907,43.92132310263595,23.116332843168045,80.0,80.0,0.0,3.6689486048354354,6.177176815603946,2.508228210768511,145.72258107313874,153.66436746647517,7.941786393336429,0.853496712,0.929550072,0.07605335999999996,6806.589750215559,8559.234606590511,1752.6448563749518
Juan Soto,2023,2024,708,713,64.99328205889196,68.36410223759403,3.3708201787020613,71.67868439943148,80.0,8.321315600568525,40.03133259881558,32.70878649008862,-7.322546108726961,43.92132310263595,48.82586780280821,4.904544700172259,80.0,80.0,0.0,6.177176815603946,8.297821745545832,2.1206449299418857,153.66436746647517,180.99055562627643,27.326188159801262,0.929550072,0.988799282,0.05924921000000005,8559.234606590511,9062.647781002674,503.41317441216233
Juan Soto,2024,2025,713,715,68.36410223759403,62.55524280161647,-5.808859435977553,80.0,74.86316672892052,-5.136833271079482,32.70878649008862,69.12671306156746,36.41792657147884,48.82586780280821,28.134942515306847,-20.690925287501365,80.0,80.0,0.0,8.297821745545832,5.790238430984748,-2.507583314561084,180.99055562627643,155.93110814120718,-25.059447485069256,0.988799282,0.920641903,-0.06815737899999996,9062.647781002674,9062.721751319126,0.07397031645268726
Julio Rodríguez,2022,2023,560,714,49.96455484775702,51.325586515214844,1.361031667457823,70.91365762823929,67.11708783930554,-3.796569788933752,68.77682249908943,72.64162047649769,3.8647979774082586,54.61941895678465,56.56733654025905,1.9479175834743998,44.05212528950575,37.238040924053024,-6.814084365452729,5.731218901728761,5.824699554962545,0.09348065323378396,147.51493447290923,128.41796668594927,-19.096967786959965,0.853449119,0.818042813,-0.03540630599999994,7981.305173157941,7821.099806629086,-160.20536652885494
Julio Rodríguez,2023,2024,714,613,51.325586515214844,49.95282559177602,-1.3727609234388254,67.11708783930554,58.472861855884894,-8.644225983420647,72.64162047649769,58.2992538984502,-14.34236657804749,56.56733654025905,57.86328973428981,1.2959531940307585,37.238040924053024,36.584460319814255,-0.6535806042387691,5.824699554962545,3.939265167707058,-1.8854343872554873,128.41796668594927,116.13648348758166,-12.28148319836761,0.818042813,0.733804027,-0.08423878600000001,7821.099806629086,6489.814654127587,-1331.2851525014985
Julio Rodríguez,2024,2025,613,710,49.95282559177602,52.06879658014061,2.1159709883645874,58.472861855884894,63.41291569379656,4.94005383791167,58.2992538984502,66.75787505535695,8.458621156906744,57.86328973428981,58.89283929338478,1.0295495590949741,36.584460319814255,36.744764481918864,0.16030416210460885,3.939265167707058,5.72945034937004,1.7901851816629826,116.13648348758166,125.96944026266532,9.832956775083659,0.733804027,0.797870041,0.064066014,6489.814654127587,7391.594931411452,901.780277283865
Jung Hoo Lee,2024,2025,158,617,69.34476128234857,69.64004698016007,0.2952856978114937,44.0942989063888,40.89000416891008,-3.204294737478719,44.11120624201683,58.38081204272686,14.269605800710032,48.38879075847477,38.606356860561945,-9.782433897912824,57.946719395647655,58.737252788018175,0.79053339237052,0.100188217392952,2.412602136991063,2.3124139195981113,83.19293387647001,107.17950801800322,23.98657414153321,0.641161064,0.734533456,0.09337239200000003,6638.147360623081,6584.51629990886,-53.63106071422135
Junior Caminero,2024,2025,177,653,46.312436262882514,54.915722600635576,8.603286337753062,58.22906928822575,72.49676150594266,14.267692217716906,50.23844464855986,49.54551801700196,-0.6929266315579028,49.82906718258863,48.4624544110682,-1.3666127715204297,44.42452142560379,43.38288005694788,-1.0416413686559096,0.6645324438974645,4.564728244802292,3.9001958009048274,105.46996905675994,129.25356454772745,23.783595490967514,0.723677452,0.845756614,0.12207916200000002,5894.85896968727,6875.683108883446,980.8241391961765
Jurickson Profar,2021,2022,412,658,57.03177874099399,60.64024817685231,3.608469435858318,35.20086111429509,46.14232478513164,10.941463670836555,50.72749731323151,47.87629530098277,-2.8512020122487414,35.7543304140837,47.95150342581251,12.197173011728815,64.27591398149352,65.02840990943838,0.7524959279448638,-0.2766864618677643,2.5318249533497488,2.808511415217513,86.53347684366236,109.9043288414183,23.37085199775595,0.649381606,0.722602056,0.0732204500000001,5502.27041646235,6830.723223681565,1328.4528072192152
Jurickson Profar,2022,2023,658,521,60.64024817685231,57.08799940215254,-3.5522487746997697,46.14232478513164,40.23338811421384,-5.908936670917804,47.87629530098277,40.666275739939934,-7.210019561042834,47.95150342581251,27.638416168028822,-20.31308725778369,65.02840990943838,56.35440212744892,-8.67400778198946,2.5318249533497488,-1.6029478763641063,-4.134772829713855,109.9043288414183,77.52054573841576,-32.38378310300254,0.722602056,0.689345567,-0.033256489,6830.723223681565,4675.224374086107,-2155.4988495954585
Jurickson Profar,2023,2024,521,668,57.08799940215254,67.69646524687938,10.608465844726844,40.23338811421384,56.57234909976807,16.33896098555423,40.666275739939934,40.00701249710946,-0.6592632428304768,27.638416168028822,39.33335228924084,11.69493612121202,56.35440212744892,65.69419608946522,9.339793962016302,-1.6029478763641063,4.33303472126925,5.935982597633356,77.52054573841576,138.92728947203236,61.406743733616594,0.689345567,0.839310355,0.1499647879999999,4675.224374086107,6989.2603560086845,2314.035981922578
Jurickson Profar,2024,2025,668,371,67.69646524687938,58.76023638938818,-8.936228857491201,56.57234909976807,50.42876766291479,-6.143581436853282,40.00701249710946,53.06246869121783,13.055456194108373,39.33335228924084,37.30308181989536,-2.0302704693454814,65.69419608946522,65.05999240794685,-0.6342036815183718,4.33303472126925,1.2555631133152012,-3.077471607954049,138.92728947203236,122.22557653155958,-16.701712940472774,0.839310355,0.787061994,-0.052248360999999965,6989.2603560086845,6594.7940205497,-394.46633545898476
Justin Turner,2021,2022,612,532,65.00649419888754,62.783075094364506,-2.223419104523032,54.74535278126031,51.81080170553474,-2.9345510757255653,40.91208195874079,37.45475761457737,-3.4573243441634247,52.517423106454125,44.76591324301679,-7.7515098634373345,58.80459558701746,55.17908248674249,-3.625513100274972,4.041531016873402,2.297362387678356,-1.744168629195046,126.21444508400096,123.32672212051072,-2.8877229634902335,0.832030435,0.787658248,-0.04437218700000001,7065.443257335244,6088.926975906474,-976.5162814287705
Justin Turner,2022,2023,532,626,62.783075094364506,63.74945507624427,0.9663799818797614,51.81080170553474,50.3559682245225,-1.454833481012244,37.45475761457737,34.53730236824738,-2.917455246329986,44.76591324301679,34.93483148197016,-9.831081761046633,55.17908248674249,53.86817966721194,-1.310902819530547,2.297362387678356,1.1760196840055364,-1.1213427036728199,123.32672212051072,116.28639361034288,-7.040328510167839,0.787658248,0.800245055,0.012586807000000033,6088.926975906474,5455.175795688731,-633.7511802177423
Justin Turner,2023,2024,626,539,63.74945507624427,62.04420088615825,-1.7052541900860163,50.3559682245225,41.759427239046815,-8.596540985475684,34.53730236824738,34.07476386901506,-0.4625384992323234,34.93483148197016,41.772557043418,6.83772556144784,53.86817966721194,61.17300640379821,7.304826736586271,1.1760196840055364,1.1544884439299774,-0.021531240075558955,116.28639361034288,116.46404160788208,0.17764799753919647,0.800245055,0.73696862,-0.06327643500000002,5455.175795688731,5605.549043206471,150.3732475177394
Justin Turner,2024,2025,539,191,62.04420088615825,54.77140137379889,-7.272799512359363,41.759427239046815,39.82680933687547,-1.9326179021713443,34.07476386901506,48.33985962543901,14.265095756423953,41.772557043418,50.51705013886562,8.744493095447623,61.17300640379821,51.8117662926766,-9.36124011112161,1.1544884439299774,-0.283711960229357,-1.4382004041593344,116.46404160788208,70.93097183619945,-45.533069771682634,0.73696862,0.601567582,-0.13540103799999992,5605.549043206471,5708.127220877384,102.57817767091365
Justyn-Henry Malloy,2024,2025,230,127,31.453042543279544,44.255189027330594,12.80214648405105,49.655780697066135,40.99982801172758,-8.655952685338555,45.20102757341325,45.46685568149553,0.26582810808228174,40.89763097395846,48.18321176643804,7.2855807924795855,55.67354857403987,64.9219600649212,9.248411490881324,-0.5251037154171315,0.0021459777473847,0.5272496931645162,88.09908914363834,91.60028754421164,3.5011984005733012,0.65764098,0.654148999,-0.003491981000000033,4604.517002041835,5644.810354920683,1040.2933528788471
Ke'Bryan Hayes,2021,2022,396,560,55.27610099005032,56.2675741461156,0.9914731560652825,48.00194644402434,49.67268661287672,1.670740168852376,61.08738360530909,62.39765253636136,1.3102689310522706,68.99657842621902,77.69995792601509,8.703379499796071,51.86287045368418,55.577026674368966,3.714156220684785,1.872904774811165,3.0715342055871013,1.1986294307759364,85.41326336224962,85.99386153098499,0.5805981687353636,0.688584741,0.658840169,-0.029744572000000025,7725.257126869247,8649.01861322251,923.7614863532626
Ke'Bryan Hayes,2022,2023,560,525,56.2675741461156,59.91307377083035,3.645499624714752,49.67268661287672,57.20632024982824,7.533633636951521,62.39765253636136,48.19410893298621,-14.203543603375152,77.69995792601509,73.6745321658203,-4.025425760194793,55.577026674368966,45.627357412019165,-9.9496692623498,3.0715342055871013,3.215808403249697,0.14427419766259586,85.99386153098499,100.73183394844942,14.737972417464434,0.658840169,0.762012723,0.10317255400000003,8649.01861322251,7527.774950357061,-1121.2436628654486
Ke'Bryan Hayes,2023,2024,525,396,59.91307377083035,57.72256292812104,-2.1905108427093083,57.20632024982824,41.47464532801646,-15.73167492181178,48.19410893298621,56.90946845496023,8.715359521974023,73.6745321658203,60.75036593913272,-12.924166226687575,45.627357412019165,48.65903628128251,3.031678869263345,3.215808403249697,0.1092536491460951,-3.1065547541036023,100.73183394844942,59.66500171321371,-41.06683223523571,0.762012723,0.57323924,-0.18877348299999996,7527.774950357061,6646.1600335239855,-881.6149168330758
