target,alpha_grid,outer_fold,model,alpha,inner_fold,mae,selected
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,268.26957952797216,mean,20.06573723459976,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,372.7593720314938,0,20.143176452168724,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,372.7593720314938,1,18.884838714897853,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,372.7593720314938,2,20.39949046136674,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,372.7593720314938,3,20.91854679335093,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,372.7593720314938,4,20.338499612720806,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,372.7593720314938,mean,20.136910406901013,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,517.9474679231203,0,20.315249473840204,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,517.9474679231203,1,19.019541379925574,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,517.9474679231203,2,20.43842501109483,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,517.9474679231203,3,21.023960204554022,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,517.9474679231203,4,20.449957483076815,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,517.9474679231203,mean,20.24942671049829,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,719.6856730011514,0,20.510842457909124,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,719.6856730011514,1,19.19407799642906,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,719.6856730011514,2,20.509898356026216,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,719.6856730011514,3,21.179585655290527,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,719.6856730011514,4,20.611030339634304,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,719.6856730011514,mean,20.401086961057842,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,1000.0,0,20.753914979232576,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,1000.0,1,19.405754111741896,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,1000.0,2,20.62931417516569,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,1000.0,3,21.355102109650883,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,1000.0,4,20.817272089454686,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,1000.0,mean,20.592271493049147,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,1389.495494373136,0,21.020848764755744,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,1389.495494373136,1,19.630521115121077,False
